transaction_id,account_id,customer_id,branch_id,transaction_ts,transaction_date,transaction_type_code,channel,merchant_category_code,amount,fee_amount,status,currency,original_transaction_id,source_system
TXN20260117000013340,ACC0000007186,CUST00003779,BR0002,2026-01-17T22:28:29,2026-01-17,TRF,WALLET,5411,43840.42,0.0,SUCCESS,NPR,,CORE_BANKING
TXN20260117000003981,ACC0000005083,CUST00002671,BR0028,2026-01-17T23:22:40,2026-01-17,WDR,CARD,,19514.06,97.57,SUCCESS,NPR,,MOBILE_BANKING
TXN20260117000006903,ACC0000003989,CUST00003781,BR0002,2026-01-17T10:24:01,2026-01-17,DEP,WALLET,,2538.73,0.0,SUCCESS,NPR,,CORE_BANKING
TXN20260117000015952,ACC0000004331,CUST00002228,BR0022,2026-01-17T03:56:58,2026-01-17,POS,WALLET,4111,45676.29,45.68,SUCCESS,NPR,,MOBILE_BANKING
TXN20260117000015101,ACC0000000150,CUST00003458,BR0017,2026-01-17T10:16:44,2026-01-17,TRF,WALLET,5812,4263.25,8.53,SUCCESS,NPR,,CARD_SWITCH
TXN20260117000018366,ACC0000007847,CUST00001784,BR0027,2026-01-17T11:09:09,2026-01-17,TRF,WALLET,6011,29746.24,59.49,SUCCESS,NPR,,MOBILE_BANKING
TXN20260117000018933,ACC0000000794,CUST00002168,BR0026,2026-01-17T05:27:41,2026-01-17,POS,INTERNET_BANKING,4829,22818.68,45.64,SUCCESS,NPR,,CORE_BANKING
TXN20260117000017180,ACC0000003933,CUST00002532,BR0003,2026-01-17T09:26:12,2026-01-17,WDR,CARD,,3770.25,3.77,FAILED,NPR,,CARD_SWITCH
TXN20260117000005567,ACC0000006471,CUST00000372,BR0011,2026-01-17T01:33:13,2026-01-17,WDR,WALLET,,5934.17,0.0,SUCCESS,NPR,,CORE_BANKING
TXN20260117000004592,ACC0000007801,CUST00002958,BR0020,2026-01-17T10:04:13,2026-01-17,FEE,MOBILE,,1181.4,2.36,SUCCESS,NPR,,CARD_SWITCH
TXN20260117000015905,ACC0000002625,CUST00002454,BR0004,2026-01-17T20:14:30,2026-01-17,WDR,CARD,,22618.02,113.09,SUCCESS,NPR,,MOBILE_BANKING
TXN20260117000013068,ACC0000007816,CUST00002219,BR0002,2026-01-17T22:35:23,2026-01-17,DEP,ATM,,38770.21,193.85,FAILED,NPR,,CORE_BANKING
TXN20260117000011877,ACC0000003226,CUST00000171,BR0010,2026-01-17T08:19:14,2026-01-17,TRF,CARD,5411,13310.22,26.62,SUCCESS,NPR,,CARD_SWITCH
TXN20260117000000946,ACC0000002198,CUST00002691,BR0019,2026-01-17T13:29:56,2026-01-17,WDR,CARD,,46575.45,232.88,SUCCESS,NPR,,CORE_BANKING
TXN20260117000019779,ACC0000004174,CUST00001555,BR0004,2026-01-17T00:02:41,2026-01-17,WDR,ATM,,7906.85,0.0,SUCCESS,NPR,,CORE_BANKING
TXN20260117000006177,ACC0000003308,CUST00002137,BR0010,2026-01-17T13:05:36,2026-01-17,WDR,BRANCH,,5811.28,0.0,SUCCESS,NPR,,CARD_SWITCH
TXN20260117000008750,ACC0000002388,CUST00004212,BR0025,2026-01-17T10:10:08,2026-01-17,FEE,WALLET,,39552.18,197.76,SUCCESS,NPR,,CARD_SWITCH
TXN20260117000008658,ACC0000002262,CUST00004380,BR0023,2026-01-17T04:28:32,2026-01-17,POS,ATM,5812,6516.76,32.58,SUCCESS,NPR,,MOBILE_BANKING
TXN20260117000001964,ACC0000006847,CUST00004933,BR0009,2026-01-17T07:28:20,2026-01-17,POS,MOBILE,4111,27635.75,27.64,PENDING,NPR,,CARD_SWITCH
TXN20260117000008710,ACC0000007462,CUST00004169,BR0004,2026-01-17T16:59:25,2026-01-17,TRF,BRANCH,5812,17942.53,35.89,FAILED,NPR,,CARD_SWITCH
TXN20260117000007695,ACC0000003570,CUST00001063,BR0033,2026-01-17T04:53:33,2026-01-17,POS,CARD,6011,36519.15,182.6,PENDING,NPR,,CARD_SWITCH
TXN20260117000014923,ACC0000004363,CUST00000195,BR0004,2026-01-17T01:45:42,2026-01-17,POS,MOBILE,4111,46399.26,0.0,SUCCESS,NPR,,CORE_BANKING
TXN20260117000019746,ACC0000005392,CUST00000408,BR0029,2026-01-17T05:09:32,2026-01-17,POS,ATM,4111,26521.37,26.52,SUCCESS,NPR,,MOBILE_BANKING
TXN20260117000002685,ACC0000003718,CUST00004494,BR0011,2026-01-17T13:24:48,2026-01-17,DEP,BRANCH,,42630.39,213.15,SUCCESS,NPR,,MOBILE_BANKING
TXN20260117000017630,ACC0000006025,CUST00003588,BR0038,2026-01-17T19:06:21,2026-01-17,POS,MOBILE,5732,18748.61,18.75,SUCCESS,NPR,,MOBILE_BANKING
TXN20260117000015782,ACC0000004913,CUST00002120,BR0007,2026-01-17T01:39:20,2026-01-17,WDR,BRANCH,,10241.47,51.21,SUCCESS,NPR,,MOBILE_BANKING
TXN20260117000013940,ACC0000000922,CUST00000176,BR0016,2026-01-17T09:07:10,2026-01-17,WDR,CARD,,3948.44,19.74,REVERSED,NPR,TXN20260117000005085,CORE_BANKING
TXN20260117000008691,ACC0000004153,CUST00002762,BR0027,2026-01-17T11:30:25,2026-01-17,WDR,INTERNET_BANKING,,33927.26,33.93,FAILED,NPR,,CARD_SWITCH
TXN20260117000004076,ACC0000000959,CUST00004014,BR0024,2026-01-17T23:09:53,2026-01-17,FEE,MOBILE,,45183.84,45.18,SUCCESS,NPR,,CARD_SWITCH
TXN20260117000005370,ACC0000001616,CUST00002352,BR0021,2026-01-17T03:37:16,2026-01-17,TRF,INTERNET_BANKING,5912,3461.91,0.0,SUCCESS,NPR,,MOBILE_BANKING
TXN20260117000013638,ACC0000004083,CUST00002633,BR0021,2026-01-17T15:12:04,2026-01-17,TRF,MOBILE,5912,46356.13,92.71,SUCCESS,NPR,,CARD_SWITCH
TXN20260117000015177,ACC0000006993,CUST00003908,BR0039,2026-01-17T15:31:10,2026-01-17,POS,BRANCH,5912,21035.42,0.0,SUCCESS,NPR,,CARD_SWITCH
TXN20260117000007383,ACC0000003653,CUST00004797,BR0038,2026-01-17T18:00:17,2026-01-17,POS,MOBILE,5912,46569.11,0.0,SUCCESS,NPR,,MOBILE_BANKING
TXN20260117000018473,ACC0000003411,CUST00002539,BR0014,2026-01-17T08:17:35,2026-01-17,POS,CARD,5732,49373.76,98.75,PENDING,NPR,,CARD_SWITCH
