transaction_id,account_id,customer_id,branch_id,transaction_ts,transaction_date,transaction_type_code,channel,merchant_category_code,amount,fee_amount,status,currency,original_transaction_id,source_system
TXN20260107000011625,ACC0000001478,CUST00000428,BR0024,2026-01-07T16:21:26,2026-01-07,DEP,CARD,,13802.04,0.0,SUCCESS,NPR,,MOBILE_BANKING
TXN20260107000009692,ACC0000002530,CUST00003603,BR0009,2026-01-07T07:47:49,2026-01-07,TRF,MOBILE,5912,1775.4,3.55,SUCCESS,NPR,,CORE_BANKING
TXN20260107000014685,ACC0000002280,CUST00002476,BR0030,2026-01-07T05:11:40,2026-01-07,POS,MOBILE,4829,32691.43,163.46,SUCCESS,NPR,,CARD_SWITCH
TXN20260107000009438,ACC0000004006,CUST00004312,BR0025,2026-01-07T02:38:15,2026-01-07,WDR,BRANCH,,30481.15,30.48,SUCCESS,NPR,,MOBILE_BANKING
TXN20260107000014715,ACC0000006319,CUST00003257,BR0008,2026-01-07T14:47:12,2026-01-07,DEP,ATM,,35207.21,70.41,SUCCESS,NPR,,CARD_SWITCH
TXN20260107000019918,ACC0000005158,CUST00004220,BR0040,2026-01-07T19:10:37,2026-01-07,DEP,ATM,,24278.53,24.28,SUCCESS,NPR,,CORE_BANKING
TXN20260107000006797,ACC0000004776,CUST00000282,BR0001,2026-01-07T21:34:33,2026-01-07,TRF,CARD,5812,6662.01,33.31,SUCCESS,NPR,,CARD_SWITCH
TXN20260107000009383,ACC0000007305,CUST00002355,BR0025,2026-01-07T23:10:44,2026-01-07,POS,CARD,7995,38765.65,38.77,SUCCESS,NPR,,MOBILE_BANKING
TXN20260107000015439,ACC0000001327,CUST00003493,BR0004,2026-01-07T12:49:41,2026-01-07,TRF,WALLET,5812,20324.72,0.0,SUCCESS,NPR,,CARD_SWITCH
TXN20260107000018460,ACC0000003482,CUST00002985,BR0021,2026-01-07T02:58:56,2026-01-07,TRF,CARD,5912,11602.9,11.6,SUCCESS,NPR,,MOBILE_BANKING
TXN20260107000006422,ACC0000007569,CUST00003843,BR0025,2026-01-07T04:22:05,2026-01-07,WDR,MOBILE,,4025.25,20.13,PENDING,NPR,,CORE_BANKING
TXN20260107000007339,ACC0000005828,CUST00000289,BR0001,2026-01-07T01:20:31,2026-01-07,POS,WALLET,5411,42568.93,85.14,SUCCESS,NPR,,CORE_BANKING
TXN20260107000015417,ACC0000004663,CUST00002111,BR0038,2026-01-07T06:56:40,2026-01-07,TRF,INTERNET_BANKING,6011,24255.68,48.51,SUCCESS,NPR,,MOBILE_BANKING
TXN20260107000018777,ACC0000006926,CUST00004192,BR0038,2026-01-07T05:55:54,2026-01-07,TRF,WALLET,5732,28375.47,56.75,SUCCESS,NPR,,CORE_BANKING
TXN20260107000006010,ACC0000005152,CUST00002859,BR0007,2026-01-07T17:30:16,2026-01-07,DEP,INTERNET_BANKING,,9291.26,9.29,SUCCESS,NPR,,CORE_BANKING
TXN20260107000009621,ACC0000002130,CUST00001455,BR0025,2026-01-07T22:35:31,2026-01-07,DEP,ATM,,33669.03,67.34,SUCCESS,NPR,,MOBILE_BANKING
TXN20260107000008470,ACC0000000066,CUST00000197,BR0017,2026-01-07T17:18:46,2026-01-07,POS,ATM,6011,29999.7,30.0,SUCCESS,NPR,,CARD_SWITCH
TXN20260107000007773,ACC0000002997,CUST00003175,BR0030,2026-01-07T20:20:11,2026-01-07,WDR,ATM,,9274.07,0.0,SUCCESS,NPR,,CARD_SWITCH
