balance_date,account_id,opening_balance,credit_total,debit_total,closing_balance,currency
2026-01-21,ACC0000000001,400975.47,47442.76,17835.12,430583.11,NPR
2026-01-21,ACC0000000002,260306.08,0.0,54189.27,206116.81,NPR
2026-01-21,ACC0000000003,317339.96,44526.52,38833.61,323032.87,NPR
2026-01-21,ACC0000000004,138186.51,0.0,88844.15,49342.36,NPR
2026-01-21,ACC0000000005,177979.86,0.0,25484.43,152495.43,NPR
2026-01-21,ACC0000000006,358557.63,17124.53,70896.8,304785.36,NPR
2026-01-21,ACC0000000007,204585.65,0.0,32222.11,172363.54,NPR
2026-01-21,ACC0000000008,75773.43,0.0,44360.23,31413.2,NPR
2026-01-21,ACC0000000009,3982.83,0.0,0.0,3982.83,NPR
2026-01-21,ACC0000000010,154139.6,0.0,0.0,154139.6,NPR
2026-01-21,ACC0000000011,213016.08,0.0,0.0,213016.08,NPR
2026-01-21,ACC0000000012,437526.02,0.0,16645.85,420880.17,NPR
2026-01-21,ACC0000000013,31467.31,18047.37,103047.37,-53532.69,NPR
2026-01-21,ACC0000000014,136821.81,0.0,35922.15,100899.66,NPR
2026-01-21,ACC0000000015,163738.83,0.0,47337.71,116401.12,NPR
2026-01-21,ACC0000000016,205023.32,0.0,0.0,205023.32,NPR
2026-01-21,ACC0000000017,162677.88,43119.84,91431.37,114366.35,NPR
2026-01-21,ACC0000000018,30215.1,0.0,69770.5,-39555.4,NPR
2026-01-21,ACC0000000019,435515.4,0.0,67793.28,367722.12,NPR
2026-01-21,ACC0000000020,434083.07,26585.59,104019.27,356649.39,NPR
2026-01-21,ACC0000000021,17651.45,0.0,49025.58,-31374.13,NPR
2026-01-21,ACC0000000022,194049.53,0.0,40162.73,153886.8,NPR
2026-01-21,ACC0000000023,193911.85,36666.11,44837.1,185740.86,NPR
2026-01-21,ACC0000000024,481464.3,0.0,13744.46,467719.84,NPR
2026-01-21,ACC0000000025,422384.0,0.0,47288.54,375095.46,NPR
2026-01-21,ACC0000000026,418842.67,34019.71,33272.34,419590.04,NPR
2026-01-21,ACC0000000027,484295.39,16611.62,68523.49,432383.52,NPR
2026-01-21,ACC0000000028,366544.45,46516.04,0.0,413060.49,NPR
2026-01-21,ACC0000000029,455945.97,28873.78,3631.31,481188.44,NPR
2026-01-21,ACC0000000030,34817.49,0.0,109052.83,-74235.34,NPR
2026-01-21,ACC0000000031,499927.53,57251.08,33517.57,523661.04,NPR
2026-01-21,ACC0000000032,250714.25,0.0,21650.28,229063.97,NPR
2026-01-21,ACC0000000033,103897.28,0.0,34637.55,69259.73,NPR
2026-01-21,ACC0000000034,412437.05,0.0,4338.35,408098.7,NPR
2026-01-21,ACC0000000035,269374.77,0.0,59952.72,209422.05,NPR
2026-01-21,ACC0000000036,149423.72,16001.37,110784.57,54640.52,NPR
2026-01-21,ACC0000000037,29701.7,11492.08,41284.6,-90.82,NPR
2026-01-21,ACC0000000038,48234.91,76456.97,7039.82,117652.06,NPR
2026-01-21,ACC0000000039,462679.61,0.0,67312.22,395367.39,NPR
2026-01-21,ACC0000000040,391297.63,0.0,65275.57,326022.06,NPR
2026-01-21,ACC0000000041,407030.98,0.0,7197.47,399833.51,NPR
2026-01-21,ACC0000000042,63207.66,1514.39,91405.77,-26683.72,NPR
2026-01-21,ACC0000000043,147565.21,53687.24,40117.85,161134.6,NPR
2026-01-21,ACC0000000044,76773.72,15654.62,26317.56,66110.78,NPR
2026-01-21,ACC0000000045,152930.83,0.0,87188.0,65742.83,NPR
2026-01-21,ACC0000000046,352288.27,0.0,0.0,352288.27,NPR
2026-01-21,ACC0000000047,476228.89,0.0,0.0,476228.89,NPR
2026-01-21,ACC0000000048,185508.65,0.0,71295.87,114212.78,NPR
2026-01-21,ACC0000000049,422734.97,0.0,0.0,422734.97,NPR
2026-01-21,ACC0000000050,330277.75,0.0,71692.08,258585.67,NPR
2026-01-21,ACC0000000051,122952.61,0.0,37716.62,85235.99,NPR
2026-01-21,ACC0000000052,466025.08,0.0,107528.94,358496.14,NPR
2026-01-21,ACC0000000053,7561.81,48838.04,43446.13,12953.72,NPR
2026-01-21,ACC0000000054,245486.1,0.0,0.0,245486.1,NPR
2026-01-21,ACC0000000055,253743.19,0.0,60196.77,193546.42,NPR
2026-01-21,ACC0000000056,473917.22,0.0,0.0,473917.22,NPR
2026-01-21,ACC0000000057,340075.99,4912.54,54914.78,290073.75,NPR
2026-01-21,ACC0000000058,423097.61,4139.52,0.0,427237.13,NPR
2026-01-21,ACC0000000059,116762.8,28745.14,90345.27,55162.67,NPR
2026-01-21,ACC0000000060,441377.47,19508.91,109722.61,351163.77,NPR
2026-01-21,ACC0000000061,409831.28,0.0,89827.89,320003.39,NPR
2026-01-21,ACC0000000062,288086.69,0.0,52267.13,235819.56,NPR
2026-01-21,ACC0000000063,442096.26,0.0,62083.87,380012.39,NPR
2026-01-21,ACC0000000064,76158.16,0.0,49134.55,27023.61,NPR
2026-01-21,ACC0000000065,266288.81,0.0,16492.94,249795.87,NPR
2026-01-21,ACC0000000066,271845.66,47635.0,46163.69,273316.97,NPR
2026-01-21,ACC0000000067,146433.37,0.0,6259.74,140173.63,NPR
2026-01-21,ACC0000000068,288313.06,0.0,122404.55,165908.51,NPR
2026-01-21,ACC0000000069,249734.26,0.0,84499.28,165234.98,NPR
2026-01-21,ACC0000000070,311502.17,0.0,69709.72,241792.45,NPR
2026-01-21,ACC0000000071,121753.6,0.0,0.0,121753.6,NPR
2026-01-21,ACC0000000072,161692.63,0.0,94694.55,66998.08,NPR
2026-01-21,ACC0000000073,359369.12,0.0,1619.31,357749.81,NPR
2026-01-21,ACC0000000074,148508.43,0.0,51752.81,96755.62,NPR
2026-01-21,ACC0000000075,389563.17,0.0,18494.35,371068.82,NPR
2026-01-21,ACC0000000076,5570.03,0.0,20572.09,-15002.06,NPR
2026-01-21,ACC0000000077,137469.87,0.0,50920.05,86549.82,NPR
2026-01-21,ACC0000000078,5550.88,0.0,73994.48,-68443.6,NPR
2026-01-21,ACC0000000079,290472.47,3359.42,44849.85,248982.04,NPR
2026-01-21,ACC0000000080,393161.88,0.0,54483.04,338678.84,NPR
2026-01-21,ACC0000000081,22841.63,4350.43,87413.11,-60221.05,NPR
2026-01-21,ACC0000000082,240130.18,0.0,71737.85,168392.33,NPR
2026-01-21,ACC0000000083,456420.3,0.0,76240.37,380179.93,NPR
2026-01-21,ACC0000000084,164179.94,0.0,47112.0,117067.94,NPR
2026-01-21,ACC0000000085,29874.03,38675.91,0.0,68549.94,NPR
2026-01-21,ACC0000000086,348160.07,0.0,0.0,348160.07,NPR
2026-01-21,ACC0000000087,262062.37,0.0,77791.93,184270.44,NPR
2026-01-21,ACC0000000088,89383.19,0.0,42757.84,46625.35,NPR
2026-01-21,ACC0000000089,63005.14,0.0,0.0,63005.14,NPR
2026-01-21,ACC0000000090,360046.82,42985.05,119494.63,283537.24,NPR
2026-01-21,ACC0000000091,412149.89,40745.27,104120.29,348774.87,NPR
2026-01-21,ACC0000000092,142528.32,0.0,117003.04,25525.28,NPR
2026-01-21,ACC0000000093,175224.71,0.0,10997.14,164227.57,NPR
2026-01-21,ACC0000000094,269419.22,38163.43,39526.25,268056.4,NPR
2026-01-21,ACC0000000095,212681.37,49561.27,59240.62,203002.02,NPR
2026-01-21,ACC0000000096,174717.13,0.0,107532.83,67184.3,NPR
2026-01-21,ACC0000000097,300072.96,0.0,0.0,300072.96,NPR
2026-01-21,ACC0000000098,164563.86,0.0,106618.38,57945.48,NPR
2026-01-21,ACC0000000099,375638.93,0.0,56532.53,319106.4,NPR
2026-01-21,ACC0000000100,125654.82,0.0,31664.47,93990.35,NPR
2026-01-21,ACC0000000101,213405.63,6585.62,76422.51,143568.74,NPR
2026-01-21,ACC0000000102,109319.52,0.0,20328.12,88991.4,NPR
2026-01-21,ACC0000000103,410570.04,10162.71,86686.29,334046.46,NPR
2026-01-21,ACC0000000104,307247.19,260.33,83878.28,223629.24,NPR
2026-01-21,ACC0000000105,158525.57,14279.74,37784.14,135021.17,NPR
2026-01-21,ACC0000000106,350203.68,0.0,68447.05,281756.63,NPR
2026-01-21,ACC0000000107,104377.62,0.0,0.0,104377.62,NPR
2026-01-21,ACC0000000108,492027.1,0.0,47038.49,444988.61,NPR
2026-01-21,ACC0000000109,408615.17,0.0,0.0,408615.17,NPR
2026-01-21,ACC0000000110,165520.3,1795.31,107590.22,59725.39,NPR
2026-01-21,ACC0000000111,440602.48,0.0,34822.52,405779.96,NPR
2026-01-21,ACC0000000112,412833.98,4606.05,64141.06,353298.97,NPR
2026-01-21,ACC0000000113,376994.0,0.0,49332.02,327661.98,NPR
2026-01-21,ACC0000000114,103679.11,0.0,49627.91,54051.2,NPR
2026-01-21,ACC0000000115,55504.46,0.0,30902.01,24602.45,NPR
2026-01-21,ACC0000000116,150597.21,0.0,112305.04,38292.17,NPR
2026-01-21,ACC0000000117,128491.29,48069.63,129402.95,47157.97,NPR
2026-01-21,ACC0000000118,160857.14,44637.4,60014.6,145479.94,NPR
2026-01-21,ACC0000000119,470157.64,38144.17,0.0,508301.81,NPR
2026-01-21,ACC0000000120,60790.31,59128.13,39302.77,80615.67,NPR
2026-01-21,ACC0000000121,358956.41,0.0,27259.75,331696.66,NPR
2026-01-21,ACC0000000122,401337.01,0.0,133026.77,268310.24,NPR
2026-01-21,ACC0000000123,218072.08,29367.4,48188.19,199251.29,NPR
2026-01-21,ACC0000000124,46987.55,4734.19,72512.11,-20790.37,NPR
