balance_date,account_id,opening_balance,credit_total,debit_total,closing_balance,currency
2026-01-09,ACC0000000001,271603.11,5583.83,15961.31,261225.63,NPR
2026-01-09,ACC0000000002,305376.69,0.0,116648.46,188728.23,NPR
2026-01-09,ACC0000000003,249681.86,0.0,34336.85,215345.01,NPR
2026-01-09,ACC0000000004,487509.5,29372.22,88558.81,428322.91,NPR
2026-01-09,ACC0000000005,497019.1,0.0,80987.44,416031.66,NPR
2026-01-09,ACC0000000006,43527.84,0.0,3367.58,40160.26,NPR
2026-01-09,ACC0000000007,309669.31,0.0,0.0,309669.31,NPR
2026-01-09,ACC0000000008,485663.0,0.0,97778.6,387884.4,NPR
2026-01-09,ACC0000000009,435758.35,0.0,0.0,435758.35,NPR
2026-01-09,ACC0000000010,125973.83,0.0,0.0,125973.83,NPR
2026-01-09,ACC0000000011,129983.23,0.0,0.0,129983.23,NPR
2026-01-09,ACC0000000012,213479.5,27139.85,650.17,239969.18,NPR
2026-01-09,ACC0000000013,340687.15,14853.4,41624.07,313916.48,NPR
2026-01-09,ACC0000000014,430482.77,41227.88,104762.55,366948.1,NPR
2026-01-09,ACC0000000015,380595.2,0.0,81657.55,298937.65,NPR
2026-01-09,ACC0000000016,67977.43,0.0,76676.05,-8698.62,NPR
2026-01-09,ACC0000000017,416443.97,0.0,45635.3,370808.67,NPR
2026-01-09,ACC0000000018,282700.47,0.0,0.0,282700.47,NPR
2026-01-09,ACC0000000019,401316.02,37036.7,37554.99,400797.73,NPR
2026-01-09,ACC0000000020,33480.52,6701.01,226028.27,-185846.74,NPR
2026-01-09,ACC0000000021,202611.45,29890.42,22801.46,209700.41,NPR
2026-01-09,ACC0000000022,62736.23,0.0,129576.17,-66839.94,NPR
2026-01-09,ACC0000000023,132120.71,42876.45,102182.8,72814.36,NPR
2026-01-09,ACC0000000024,377587.07,0.0,49703.67,327883.4,NPR
2026-01-09,ACC0000000025,24526.64,0.0,53190.54,-28663.9,NPR
2026-01-09,ACC0000000026,361295.69,0.0,46402.66,314893.03,NPR
2026-01-09,ACC0000000027,184683.58,0.0,24253.28,160430.3,NPR
2026-01-09,ACC0000000028,331356.36,0.0,43579.65,287776.71,NPR
2026-01-09,ACC0000000029,114052.34,78060.44,44573.44,147539.34,NPR
2026-01-09,ACC0000000030,215246.7,26662.58,54484.01,187425.27,NPR
2026-01-09,ACC0000000031,378217.3,0.0,54162.5,324054.8,NPR
2026-01-09,ACC0000000032,474812.3,37472.97,58165.1,454120.17,NPR
2026-01-09,ACC0000000033,126956.08,32353.1,117867.07,41442.11,NPR
2026-01-09,ACC0000000034,143396.53,0.0,0.0,143396.53,NPR
2026-01-09,ACC0000000035,242407.17,20787.07,104512.89,158681.35,NPR
2026-01-09,ACC0000000036,244879.79,5678.85,111509.37,139049.27,NPR
2026-01-09,ACC0000000037,298608.33,0.0,72704.13,225904.2,NPR
2026-01-09,ACC0000000038,223468.79,0.0,84280.21,139188.58,NPR
2026-01-09,ACC0000000039,488022.28,41841.74,51352.0,478512.02,NPR
2026-01-09,ACC0000000040,184737.15,0.0,0.0,184737.15,NPR
2026-01-09,ACC0000000041,203167.75,0.0,91032.88,112134.87,NPR
2026-01-09,ACC0000000042,107261.74,39142.85,25578.95,120825.64,NPR
2026-01-09,ACC0000000043,66615.24,0.0,24293.18,42322.06,NPR
2026-01-09,ACC0000000044,197754.71,0.0,0.0,197754.71,NPR
2026-01-09,ACC0000000045,480315.6,0.0,48655.86,431659.74,NPR
2026-01-09,ACC0000000046,119399.88,0.0,0.0,119399.88,NPR
2026-01-09,ACC0000000047,271058.88,0.0,8123.81,262935.07,NPR
2026-01-09,ACC0000000048,294561.91,0.0,93707.33,200854.58,NPR
2026-01-09,ACC0000000049,261852.29,0.0,0.0,261852.29,NPR
2026-01-09,ACC0000000050,294805.22,30874.43,14091.69,311587.96,NPR
2026-01-09,ACC0000000051,140994.48,43758.81,107262.75,77490.54,NPR
2026-01-09,ACC0000000052,60644.9,0.0,19766.65,40878.25,NPR
2026-01-09,ACC0000000053,346864.37,0.0,115151.41,231712.96,NPR
2026-01-09,ACC0000000054,448385.93,0.0,0.0,448385.93,NPR
2026-01-09,ACC0000000055,155667.48,0.0,72177.47,83490.01,NPR
2026-01-09,ACC0000000056,414251.33,0.0,0.0,414251.33,NPR
2026-01-09,ACC0000000057,153191.36,0.0,131796.66,21394.7,NPR
2026-01-09,ACC0000000058,486978.64,65484.4,88061.7,464401.34,NPR
2026-01-09,ACC0000000059,213993.8,18846.66,53223.65,179616.81,NPR
2026-01-09,ACC0000000060,317870.48,47330.78,37246.0,327955.26,NPR
2026-01-09,ACC0000000061,490114.58,33422.83,45068.21,478469.2,NPR
2026-01-09,ACC0000000062,146842.51,0.0,15270.17,131572.34,NPR
2026-01-09,ACC0000000063,359578.68,0.0,44188.64,315390.04,NPR
2026-01-09,ACC0000000064,275575.08,47873.35,0.0,323448.43,NPR
2026-01-09,ACC0000000065,136988.52,0.0,32673.39,104315.13,NPR
2026-01-09,ACC0000000066,100993.48,0.0,81405.76,19587.72,NPR
2026-01-09,ACC0000000067,54393.34,133239.22,0.0,187632.56,NPR
2026-01-09,ACC0000000068,440339.0,0.0,57358.19,382980.81,NPR
2026-01-09,ACC0000000069,410733.27,0.0,11602.16,399131.11,NPR
2026-01-09,ACC0000000070,77123.32,0.0,137503.05,-60379.73,NPR
2026-01-09,ACC0000000071,340156.66,0.0,0.0,340156.66,NPR
2026-01-09,ACC0000000072,403000.98,6671.8,30647.11,379025.67,NPR
2026-01-09,ACC0000000073,169016.91,0.0,90881.23,78135.68,NPR
2026-01-09,ACC0000000074,5702.11,30103.0,1507.84,34297.27,NPR
2026-01-09,ACC0000000075,84749.92,0.0,0.0,84749.92,NPR
2026-01-09,ACC0000000076,339370.2,44667.3,4438.65,379598.85,NPR
2026-01-09,ACC0000000077,52688.25,0.0,77833.12,-25144.87,NPR
2026-01-09,ACC0000000078,267868.9,18327.37,58429.78,227766.49,NPR
2026-01-09,ACC0000000079,317265.93,0.0,53247.67,264018.26,NPR
2026-01-09,ACC0000000080,471059.62,11291.4,43411.22,438939.8,NPR
2026-01-09,ACC0000000081,348436.08,0.0,39131.82,309304.26,NPR
2026-01-09,ACC0000000082,26431.31,0.0,105906.43,-79475.12,NPR
2026-01-09,ACC0000000083,318576.23,71506.82,61296.46,328786.59,NPR
2026-01-09,ACC0000000084,136527.58,0.0,86150.66,50376.92,NPR
2026-01-09,ACC0000000085,46312.75,0.0,38483.59,7829.16,NPR
2026-01-09,ACC0000000086,363049.14,0.0,0.0,363049.14,NPR
2026-01-09,ACC0000000087,181258.59,0.0,50479.89,130778.7,NPR
2026-01-09,ACC0000000088,117163.77,22767.99,39542.82,100388.94,NPR
2026-01-09,ACC0000000089,168007.17,0.0,0.0,168007.17,NPR
2026-01-09,ACC0000000090,347044.86,28050.92,10727.67,364368.11,NPR
2026-01-09,ACC0000000091,482776.45,0.0,45546.66,437229.79,NPR
2026-01-09,ACC0000000092,441344.27,0.0,39521.86,401822.41,NPR
2026-01-09,ACC0000000093,429141.21,0.0,49444.53,379696.68,NPR
2026-01-09,ACC0000000094,244072.72,0.0,67021.07,177051.65,NPR
2026-01-09,ACC0000000095,44540.74,0.0,5433.59,39107.15,NPR
2026-01-09,ACC0000000096,217105.45,47799.82,34634.55,230270.72,NPR
2026-01-09,ACC0000000097,348560.87,0.0,74560.79,274000.08,NPR
2026-01-09,ACC0000000098,462096.47,20244.01,0.0,482340.48,NPR
2026-01-09,ACC0000000099,81877.17,0.0,56450.45,25426.72,NPR
2026-01-09,ACC0000000100,235847.33,31109.7,37479.64,229477.39,NPR
2026-01-09,ACC0000000101,77453.82,0.0,42786.11,34667.71,NPR
2026-01-09,ACC0000000102,189083.41,0.0,96682.47,92400.94,NPR
2026-01-09,ACC0000000103,346537.72,11037.11,27387.64,330187.19,NPR
2026-01-09,ACC0000000104,326022.49,15735.69,2406.29,339351.89,NPR
2026-01-09,ACC0000000105,221896.32,11167.6,18199.5,214864.42,NPR
2026-01-09,ACC0000000106,147593.4,0.0,0.0,147593.4,NPR
2026-01-09,ACC0000000107,53631.84,0.0,0.0,53631.84,NPR
2026-01-09,ACC0000000108,411727.81,0.0,0.0,411727.81,NPR
2026-01-09,ACC0000000109,101156.73,0.0,0.0,101156.73,NPR
2026-01-09,ACC0000000110,199155.64,0.0,43967.68,155187.96,NPR
2026-01-09,ACC0000000111,80653.06,61440.31,62840.41,79252.96,NPR
2026-01-09,ACC0000000112,127146.67,46847.71,72630.27,101364.11,NPR
2026-01-09,ACC0000000113,382075.85,46774.85,0.0,428850.7,NPR
2026-01-09,ACC0000000114,134223.96,9216.82,0.0,143440.78,NPR
2026-01-09,ACC0000000115,176604.48,0.0,51328.15,125276.33,NPR
2026-01-09,ACC0000000116,319810.33,0.0,32467.43,287342.9,NPR
