balance_date,account_id,opening_balance,credit_total,debit_total,closing_balance,currency
2026-01-10,ACC0000000001,151647.36,0.0,26532.0,125115.36,NPR
2026-01-10,ACC0000000002,303899.55,0.0,77147.29,226752.26,NPR
2026-01-10,ACC0000000003,321781.47,0.0,123828.61,197952.86,NPR
2026-01-10,ACC0000000004,203413.77,45074.22,65781.65,182706.34,NPR
2026-01-10,ACC0000000005,170394.09,4036.88,70934.5,103496.47,NPR
2026-01-10,ACC0000000006,382935.49,80526.43,197548.89,265913.03,NPR
2026-01-10,ACC0000000007,276282.7,31475.59,20223.22,287535.07,NPR
2026-01-10,ACC0000000008,424910.75,0.0,89387.25,335523.5,NPR
2026-01-10,ACC0000000009,35401.94,0.0,0.0,35401.94,NPR
2026-01-10,ACC0000000010,129687.17,0.0,0.0,129687.17,NPR
2026-01-10,ACC0000000011,12947.58,0.0,0.0,12947.58,NPR
2026-01-10,ACC0000000012,123722.12,21810.19,63731.1,81801.21,NPR
2026-01-10,ACC0000000013,20207.8,0.0,49031.01,-28823.21,NPR
2026-01-10,ACC0000000014,39707.16,0.0,50151.27,-10444.11,NPR
2026-01-10,ACC0000000015,295641.47,48095.61,66469.56,277267.52,NPR
2026-01-10,ACC0000000016,289996.83,0.0,34001.78,255995.05,NPR
2026-01-10,ACC0000000017,403329.55,0.0,37781.87,365547.68,NPR
2026-01-10,ACC0000000018,359485.43,34062.22,0.0,393547.65,NPR
2026-01-10,ACC0000000019,204070.82,0.0,87282.83,116787.99,NPR
2026-01-10,ACC0000000020,87556.25,0.0,76083.9,11472.35,NPR
2026-01-10,ACC0000000021,244822.94,0.0,0.0,244822.94,NPR
2026-01-10,ACC0000000022,67399.15,0.0,54045.71,13353.44,NPR
2026-01-10,ACC0000000023,344695.89,0.0,93026.42,251669.47,NPR
2026-01-10,ACC0000000024,375145.83,0.0,85045.23,290100.6,NPR
2026-01-10,ACC0000000025,486026.5,0.0,90361.02,395665.48,NPR
2026-01-10,ACC0000000026,423266.34,27761.73,85222.03,365806.04,NPR
2026-01-10,ACC0000000027,301929.56,0.0,136858.27,165071.29,NPR
2026-01-10,ACC0000000028,215505.29,45158.03,33720.09,226943.23,NPR
2026-01-10,ACC0000000029,335319.61,0.0,26250.31,309069.3,NPR
2026-01-10,ACC0000000030,495739.0,0.0,0.0,495739.0,NPR
2026-01-10,ACC0000000031,263428.73,0.0,36016.62,227412.11,NPR
2026-01-10,ACC0000000032,494924.47,0.0,37189.84,457734.63,NPR
2026-01-10,ACC0000000033,344380.17,118260.45,878.76,461761.86,NPR
2026-01-10,ACC0000000034,53539.75,0.0,100388.32,-46848.57,NPR
2026-01-10,ACC0000000035,248314.77,22643.99,0.0,270958.76,NPR
2026-01-10,ACC0000000036,176491.01,38269.41,128534.48,86225.94,NPR
2026-01-10,ACC0000000037,210960.71,0.0,0.0,210960.71,NPR
2026-01-10,ACC0000000038,198413.07,0.0,32157.93,166255.14,NPR
2026-01-10,ACC0000000039,353062.84,47650.24,78329.82,322383.26,NPR
2026-01-10,ACC0000000040,348986.6,0.0,19060.52,329926.08,NPR
2026-01-10,ACC0000000041,432005.22,0.0,104298.46,327706.76,NPR
2026-01-10,ACC0000000042,452600.84,0.0,31633.19,420967.65,NPR
2026-01-10,ACC0000000043,253696.8,24262.47,0.0,277959.27,NPR
2026-01-10,ACC0000000044,2881.77,6712.32,107126.17,-97532.08,NPR
2026-01-10,ACC0000000045,65809.8,0.0,167992.61,-102182.81,NPR
2026-01-10,ACC0000000046,28025.17,0.0,0.0,28025.17,NPR
2026-01-10,ACC0000000047,25005.33,15635.47,90986.04,-50345.24,NPR
2026-01-10,ACC0000000048,267946.26,25784.39,45400.67,248329.98,NPR
2026-01-10,ACC0000000049,205193.49,0.0,0.0,205193.49,NPR
2026-01-10,ACC0000000050,152582.51,334.64,41675.31,111241.84,NPR
2026-01-10,ACC0000000051,225166.89,0.0,0.0,225166.89,NPR
2026-01-10,ACC0000000052,164493.47,0.0,91749.39,72744.08,NPR
2026-01-10,ACC0000000053,194775.25,0.0,0.0,194775.25,NPR
2026-01-10,ACC0000000054,188879.26,0.0,0.0,188879.26,NPR
2026-01-10,ACC0000000055,173023.83,55392.37,88911.13,139505.07,NPR
2026-01-10,ACC0000000056,106793.48,0.0,0.0,106793.48,NPR
2026-01-10,ACC0000000057,212890.98,0.0,40781.64,172109.34,NPR
2026-01-10,ACC0000000058,27818.52,0.0,27199.58,618.94,NPR
2026-01-10,ACC0000000059,373768.18,0.0,39101.81,334666.37,NPR
2026-01-10,ACC0000000060,459840.31,0.0,17273.35,442566.96,NPR
2026-01-10,ACC0000000061,422128.64,0.0,30425.88,391702.76,NPR
2026-01-10,ACC0000000062,221767.69,0.0,17808.87,203958.82,NPR
2026-01-10,ACC0000000063,274615.1,0.0,0.0,274615.1,NPR
2026-01-10,ACC0000000064,123249.69,0.0,80196.17,43053.52,NPR
2026-01-10,ACC0000000065,98323.65,40789.64,45848.56,93264.73,NPR
2026-01-10,ACC0000000066,354168.67,17282.64,111179.55,260271.76,NPR
2026-01-10,ACC0000000067,389237.46,28994.33,58664.02,359567.77,NPR
2026-01-10,ACC0000000068,127930.7,0.0,59428.5,68502.2,NPR
2026-01-10,ACC0000000069,392530.2,0.0,100971.31,291558.89,NPR
2026-01-10,ACC0000000070,290701.33,34923.52,45576.25,280048.6,NPR
2026-01-10,ACC0000000071,46903.71,0.0,0.0,46903.71,NPR
2026-01-10,ACC0000000072,383993.61,0.0,18272.77,365720.84,NPR
2026-01-10,ACC0000000073,440634.81,5926.11,98697.12,347863.8,NPR
2026-01-10,ACC0000000074,254477.38,13585.2,34902.38,233160.2,NPR
2026-01-10,ACC0000000075,17343.72,0.0,14059.76,3283.96,NPR
2026-01-10,ACC0000000076,350017.08,0.0,55888.75,294128.33,NPR
2026-01-10,ACC0000000077,100092.31,0.0,30536.61,69555.7,NPR
2026-01-10,ACC0000000078,104015.3,100358.84,62812.59,141561.55,NPR
2026-01-10,ACC0000000079,173812.73,0.0,0.0,173812.73,NPR
2026-01-10,ACC0000000080,332423.24,0.0,66835.29,265587.95,NPR
2026-01-10,ACC0000000081,145629.78,0.0,48966.9,96662.88,NPR
2026-01-10,ACC0000000082,158024.95,0.0,50406.88,107618.07,NPR
2026-01-10,ACC0000000083,220582.58,26826.2,106937.65,140471.13,NPR
2026-01-10,ACC0000000084,143159.79,25566.73,36702.63,132023.89,NPR
2026-01-10,ACC0000000085,443473.33,12099.07,56335.31,399237.09,NPR
2026-01-10,ACC0000000086,174742.0,0.0,0.0,174742.0,NPR
2026-01-10,ACC0000000087,32299.03,34366.74,31605.74,35060.03,NPR
2026-01-10,ACC0000000088,144331.91,0.0,93787.28,50544.63,NPR
2026-01-10,ACC0000000089,302891.11,0.0,0.0,302891.11,NPR
2026-01-10,ACC0000000090,272007.25,0.0,0.0,272007.25,NPR
2026-01-10,ACC0000000091,344766.89,40837.3,25644.22,359959.97,NPR
2026-01-10,ACC0000000092,463163.86,36697.22,60321.78,439539.3,NPR
2026-01-10,ACC0000000093,229000.52,0.0,72422.81,156577.71,NPR
2026-01-10,ACC0000000094,430181.4,0.0,113759.71,316421.69,NPR
2026-01-10,ACC0000000095,162525.17,0.0,68062.25,94462.92,NPR
2026-01-10,ACC0000000096,436079.41,33199.94,113999.69,355279.66,NPR
2026-01-10,ACC0000000097,7057.35,0.0,63896.88,-56839.53,NPR
2026-01-10,ACC0000000098,233601.91,48170.07,76761.52,205010.46,NPR
2026-01-10,ACC0000000099,175474.61,68267.5,76952.72,166789.39,NPR
2026-01-10,ACC0000000100,237502.05,0.0,531.04,236971.01,NPR
2026-01-10,ACC0000000101,192838.81,42020.4,154059.83,80799.38,NPR
2026-01-10,ACC0000000102,439016.8,27168.93,35925.02,430260.71,NPR
2026-01-10,ACC0000000103,45374.19,0.0,4324.77,41049.42,NPR
2026-01-10,ACC0000000104,50612.46,0.0,49194.45,1418.01,NPR
2026-01-10,ACC0000000105,202495.67,31666.7,44753.85,189408.52,NPR
2026-01-10,ACC0000000106,392566.31,18497.27,46748.57,364315.01,NPR
2026-01-10,ACC0000000107,351333.85,0.0,0.0,351333.85,NPR
2026-01-10,ACC0000000108,375854.52,0.0,18280.93,357573.59,NPR
2026-01-10,ACC0000000109,419018.02,0.0,0.0,419018.02,NPR
2026-01-10,ACC0000000110,63879.37,30633.55,155455.27,-60942.35,NPR
2026-01-10,ACC0000000111,2300.66,32426.42,63933.3,-29206.22,NPR
2026-01-10,ACC0000000112,418736.22,4030.98,62761.47,360005.73,NPR
2026-01-10,ACC0000000113,163094.29,56426.53,33064.5,186456.32,NPR
2026-01-10,ACC0000000114,8457.08,11020.9,0.0,19477.98,NPR
2026-01-10,ACC0000000115,37013.88,0.0,45252.84,-8238.96,NPR
2026-01-10,ACC0000000116,255310.98,0.0,0.0,255310.98,NPR
2026-01-10,ACC0000000117,198530.72,0.0,89370.73,109159.99,NPR
2026-01-10,ACC0000000118,96110.0,0.0,28731.99,67378.01,NPR
2026-01-10,ACC0000000119,157927.58,0.0,5968.27,151959.31,NPR
2026-01-10,ACC0000000120,79585.11,21224.87,47651.53,53158.45,NPR
2026-01-10,ACC0000000121,261002.32,0.0,6384.85,254617.47,NPR
2026-01-10,ACC0000000122,495517.8,0.0,146932.96,348584.84,NPR
2026-01-10,ACC0000000123,376343.93,0.0,69441.95,306901.98,NPR
2026-01-10,ACC0000000124,436748.41,0.0,7559.71,429188.7,NPR
2026-01-10,ACC0000000125,76055.45,0.0,37616.57,38438.88,NPR
2026-01-10,ACC0000000126,496604.89,5504.56,39171.99,462937.46,NPR
2026-01-10,ACC0000000127,248955.78,0.0,0.0,248955.78,NPR
2026-01-10,ACC0000000128,134265.77,4770.47,0.0,139036.24,NPR
2026-01-10,ACC0000000129,3574.48,0.0,78822.81,-75248.33,NPR
2026-01-10,ACC0000000130,260469.87,11483.42,13742.48,258210.81,NPR
2026-01-10,ACC0000000131,275680.77,12459.28,0.0,288140.05,NPR
2026-01-10,ACC0000000132,471475.91,0.0,111442.92,360032.99,NPR
2026-01-10,ACC0000000133,201475.9,32058.14,31225.48,202308.56,NPR
2026-01-10,ACC0000000134,257801.36,0.0,0.0,257801.36,NPR
2026-01-10,ACC0000000135,302622.69,0.0,33815.47,268807.22,NPR
2026-01-10,ACC0000000136,86220.66,0.0,154774.4,-68553.74,NPR
2026-01-10,ACC0000000137,94868.7,7884.97,39342.2,63411.47,NPR
2026-01-10,ACC0000000138,159561.41,19581.29,54855.02,124287.68,NPR
2026-01-10,ACC0000000139,403089.94,13210.85,49889.76,366411.03,NPR
2026-01-10,ACC0000000140,280221.22,0.0,22239.78,257981.44,NPR
2026-01-10,ACC0000000141,456845.33,0.0,48962.48,407882.85,NPR
2026-01-10,ACC0000000142,468990.02,40858.61,108131.6,401717.03,NPR
2026-01-10,ACC0000000143,12912.92,0.0,179011.21,-166098.29,NPR
2026-01-10,ACC0000000144,459792.47,10933.21,85954.28,384771.4,NPR
2026-01-10,ACC0000000145,465098.37,34689.61,47635.44,452152.54,NPR
2026-01-10,ACC0000000146,430007.08,0.0,79482.42,350524.66,NPR
2026-01-10,ACC0000000147,388590.12,0.0,0.0,388590.12,NPR
2026-01-10,ACC0000000148,200597.56,42093.29,38176.66,204514.19,NPR
2026-01-10,ACC0000000149,140781.41,15239.64,48330.32,107690.73,NPR
2026-01-10,ACC0000000150,28091.47,25459.41,65298.2,-11747.32,NPR
2026-01-10,ACC0000000151,81488.65,0.0,0.0,81488.65,NPR
2026-01-10,ACC0000000152,84081.67,27076.27,54304.17,56853.77,NPR
2026-01-10,ACC0000000153,265390.78,19341.79,113774.92,170957.65,NPR
2026-01-10,ACC0000000154,239564.21,0.0,0.0,239564.21,NPR
2026-01-10,ACC0000000155,300343.11,5654.76,0.0,305997.87,NPR
2026-01-10,ACC0000000156,97709.99,0.0,0.0,97709.99,NPR
2026-01-10,ACC0000000157,461332.84,0.0,0.0,461332.84,NPR
2026-01-10,ACC0000000158,76016.89,0.0,0.0,76016.89,NPR
2026-01-10,ACC0000000159,490831.22,0.0,59523.91,431307.31,NPR
2026-01-10,ACC0000000160,187748.41,0.0,0.0,187748.41,NPR
2026-01-10,ACC0000000161,340727.6,48934.26,53446.29,336215.57,NPR
2026-01-10,ACC0000000162,78063.24,0.0,121.72,77941.52,NPR
2026-01-10,ACC0000000163,68177.33,0.0,23485.19,44692.14,NPR
2026-01-10,ACC0000000164,190945.84,0.0,45624.65,145321.19,NPR
2026-01-10,ACC0000000165,40625.04,67657.6,132963.99,-24681.35,NPR
2026-01-10,ACC0000000166,483400.24,74846.03,48585.33,509660.94,NPR
2026-01-10,ACC0000000167,5631.96,0.0,68069.04,-62437.08,NPR
2026-01-10,ACC0000000168,370808.8,17770.24,29278.46,359300.58,NPR
2026-01-10,ACC0000000169,488082.24,0.0,0.0,488082.24,NPR
2026-01-10,ACC0000000170,371329.31,0.0,0.0,371329.31,NPR
2026-01-10,ACC0000000171,312171.28,48721.4,72409.06,288483.62,NPR
2026-01-10,ACC0000000172,313684.72,0.0,0.0,313684.72,NPR
2026-01-10,ACC0000000173,471160.2,5020.27,355.85,475824.62,NPR
2026-01-10,ACC0000000174,28697.53,0.0,110597.51,-81899.98,NPR
2026-01-10,ACC0000000175,42326.51,0.0,0.0,42326.51,NPR
2026-01-10,ACC0000000176,11684.52,0.0,40857.11,-29172.59,NPR
2026-01-10,ACC0000000177,88367.41,22283.3,46892.94,63757.77,NPR
2026-01-10,ACC0000000178,107180.21,0.0,0.0,107180.21,NPR
2026-01-10,ACC0000000179,473575.68,32099.04,4255.99,501418.73,NPR
2026-01-10,ACC0000000180,243883.22,28170.9,37005.93,235048.19,NPR
2026-01-10,ACC0000000181,179775.1,0.0,13103.16,166671.94,NPR
2026-01-10,ACC0000000182,318653.1,0.0,703.96,317949.14,NPR
2026-01-10,ACC0000000183,227686.45,0.0,48076.22,179610.23,NPR
2026-01-10,ACC0000000184,493253.67,0.0,22187.01,471066.66,NPR
2026-01-10,ACC0000000185,427505.78,0.0,0.0,427505.78,NPR
2026-01-10,ACC0000000186,134464.22,0.0,136274.26,-1810.04,NPR
2026-01-10,ACC0000000187,320345.26,0.0,0.0,320345.26,NPR
2026-01-10,ACC0000000188,116938.26,0.0,18418.11,98520.15,NPR
2026-01-10,ACC0000000189,349793.82,0.0,0.0,349793.82,NPR
2026-01-10,ACC0000000190,96425.86,68042.6,19891.86,144576.6,NPR
2026-01-10,ACC0000000191,398845.59,0.0,0.0,398845.59,NPR
2026-01-10,ACC0000000192,296414.86,0.0,18935.07,277479.79,NPR
2026-01-10,ACC0000000193,441381.6,0.0,46447.22,394934.38,NPR
2026-01-10,ACC0000000194,372436.99,0.0,21456.24,350980.75,NPR
2026-01-10,ACC0000000195,122238.07,0.0,121667.69,570.38,NPR
2026-01-10,ACC0000000196,244019.4,0.0,87919.81,156099.59,NPR
2026-01-10,ACC0000000197,21836.71,0.0,8367.05,13469.66,NPR
2026-01-10,ACC0000000198,111749.39,10937.85,105472.02,17215.22,NPR
2026-01-10,ACC0000000199,45588.48,0.0,43460.42,2128.06,NPR
2026-01-10,ACC0000000200,97695.94,0.0,77307.55,20388.39,NPR
