balance_date,account_id,opening_balance,credit_total,debit_total,closing_balance,currency
2026-01-01,ACC0000000001,292584.94,0.0,76515.72,216069.22,NPR
2026-01-01,ACC0000000002,357623.57,0.0,66491.89,291131.68,NPR
2026-01-01,ACC0000000003,140719.48,0.0,3504.67,137214.81,NPR
2026-01-01,ACC0000000004,397313.95,0.0,46669.41,350644.54,NPR
2026-01-01,ACC0000000005,345010.31,6233.66,22562.85,328681.12,NPR
2026-01-01,ACC0000000006,5885.81,21395.3,4671.67,22609.44,NPR
2026-01-01,ACC0000000007,283893.14,0.0,55838.44,228054.7,NPR
2026-01-01,ACC0000000008,229500.45,59409.14,29170.32,259739.27,NPR
2026-01-01,ACC0000000009,157742.08,0.0,0.0,157742.08,NPR
2026-01-01,ACC0000000010,490616.56,0.0,0.0,490616.56,NPR
2026-01-01,ACC0000000011,161176.56,0.0,0.0,161176.56,NPR
2026-01-01,ACC0000000012,160895.57,0.0,82283.59,78611.98,NPR
2026-01-01,ACC0000000013,433161.11,0.0,27367.32,405793.79,NPR
2026-01-01,ACC0000000014,404109.88,0.0,45703.57,358406.31,NPR
2026-01-01,ACC0000000015,414217.07,0.0,0.0,414217.07,NPR
2026-01-01,ACC0000000016,109913.79,0.0,15821.14,94092.65,NPR
2026-01-01,ACC0000000017,441487.04,0.0,66045.8,375441.24,NPR
2026-01-01,ACC0000000018,119347.44,0.0,0.0,119347.44,NPR
2026-01-01,ACC0000000019,94083.0,0.0,101941.85,-7858.85,NPR
2026-01-01,ACC0000000020,105065.92,0.0,44043.19,61022.73,NPR
2026-01-01,ACC0000000021,47325.96,0.0,77875.57,-30549.61,NPR
2026-01-01,ACC0000000022,83335.96,46018.87,48375.51,80979.32,NPR
2026-01-01,ACC0000000023,356205.82,0.0,56597.98,299607.84,NPR
2026-01-01,ACC0000000024,487579.51,64652.24,0.0,552231.75,NPR
2026-01-01,ACC0000000025,75528.05,0.0,87255.0,-11726.95,NPR
2026-01-01,ACC0000000026,139290.83,33416.5,26526.26,146181.07,NPR
2026-01-01,ACC0000000027,100020.69,0.0,31988.07,68032.62,NPR
2026-01-01,ACC0000000028,10330.45,0.0,8996.49,1333.96,NPR
2026-01-01,ACC0000000029,293697.82,71025.0,5417.46,359305.36,NPR
2026-01-01,ACC0000000030,6396.48,0.0,0.0,6396.48,NPR
2026-01-01,ACC0000000031,451171.32,0.0,45538.85,405632.47,NPR
2026-01-01,ACC0000000032,427797.55,0.0,78038.26,349759.29,NPR
2026-01-01,ACC0000000033,415986.21,9184.13,81047.82,344122.52,NPR
2026-01-01,ACC0000000034,348454.5,0.0,0.0,348454.5,NPR
2026-01-01,ACC0000000035,138290.35,0.0,102672.64,35617.71,NPR
2026-01-01,ACC0000000036,248468.38,0.0,20099.75,228368.63,NPR
2026-01-01,ACC0000000037,357147.46,0.0,46188.82,310958.64,NPR
2026-01-01,ACC0000000038,348561.69,0.0,19789.49,328772.2,NPR
2026-01-01,ACC0000000039,14261.54,0.0,53265.92,-39004.38,NPR
2026-01-01,ACC0000000040,296525.98,0.0,37051.44,259474.54,NPR
2026-01-01,ACC0000000041,285018.29,0.0,11613.78,273404.51,NPR
2026-01-01,ACC0000000042,111726.85,0.0,0.0,111726.85,NPR
2026-01-01,ACC0000000043,495326.45,43469.89,46487.12,492309.22,NPR
2026-01-01,ACC0000000044,51610.54,33006.66,68034.91,16582.29,NPR
2026-01-01,ACC0000000045,246928.55,0.0,28883.75,218044.8,NPR
2026-01-01,ACC0000000046,497046.75,0.0,0.0,497046.75,NPR
2026-01-01,ACC0000000047,433127.42,44280.17,0.0,477407.59,NPR
2026-01-01,ACC0000000048,314207.04,33598.1,87136.11,260669.03,NPR
2026-01-01,ACC0000000049,231905.14,0.0,0.0,231905.14,NPR
2026-01-01,ACC0000000050,410084.76,0.0,2303.55,407781.21,NPR
2026-01-01,ACC0000000051,202185.19,0.0,6731.01,195454.18,NPR
2026-01-01,ACC0000000052,383011.86,0.0,48268.81,334743.05,NPR
2026-01-01,ACC0000000053,131512.41,0.0,21510.92,110001.49,NPR
2026-01-01,ACC0000000054,161643.39,0.0,0.0,161643.39,NPR
2026-01-01,ACC0000000055,345284.66,0.0,39892.51,305392.15,NPR
2026-01-01,ACC0000000056,410448.96,0.0,0.0,410448.96,NPR
2026-01-01,ACC0000000057,357616.94,43996.16,81618.68,319994.42,NPR
2026-01-01,ACC0000000058,296488.54,0.0,0.0,296488.54,NPR
2026-01-01,ACC0000000059,231324.15,0.0,75723.71,155600.44,NPR
2026-01-01,ACC0000000060,102701.36,25845.73,10512.5,118034.59,NPR
2026-01-01,ACC0000000061,11996.78,21198.76,0.0,33195.54,NPR
2026-01-01,ACC0000000062,16196.35,27163.71,0.0,43360.06,NPR
2026-01-01,ACC0000000063,497083.54,15850.41,0.0,512933.95,NPR
2026-01-01,ACC0000000064,195525.71,113023.98,97485.06,211064.63,NPR
2026-01-01,ACC0000000065,176277.59,27601.64,181335.72,22543.51,NPR
2026-01-01,ACC0000000066,349574.14,0.0,78254.73,271319.41,NPR
2026-01-01,ACC0000000067,28028.39,0.0,83715.92,-55687.53,NPR
2026-01-01,ACC0000000068,251243.48,13330.98,44830.9,219743.56,NPR
2026-01-01,ACC0000000069,170801.09,0.0,32204.69,138596.4,NPR
2026-01-01,ACC0000000070,289587.13,0.0,0.0,289587.13,NPR
2026-01-01,ACC0000000071,126189.88,0.0,0.0,126189.88,NPR
2026-01-01,ACC0000000072,359822.13,0.0,38647.41,321174.72,NPR
2026-01-01,ACC0000000073,239764.31,43101.63,24969.9,257896.04,NPR
2026-01-01,ACC0000000074,346468.44,0.0,50965.21,295503.23,NPR
2026-01-01,ACC0000000075,340703.82,0.0,46885.54,293818.28,NPR
2026-01-01,ACC0000000076,412655.15,69684.73,30794.2,451545.68,NPR
2026-01-01,ACC0000000077,186760.27,0.0,6092.88,180667.39,NPR
2026-01-01,ACC0000000078,263204.16,0.0,81018.3,182185.86,NPR
2026-01-01,ACC0000000079,205236.85,0.0,44592.16,160644.69,NPR
