balance_date,account_id,opening_balance,credit_total,debit_total,closing_balance,currency
2026-01-16,ACC0000000001,59420.4,0.0,0.0,59420.4,NPR
2026-01-16,ACC0000000002,286263.66,0.0,64993.26,221270.4,NPR
2026-01-16,ACC0000000003,479504.88,26665.33,22972.81,483197.4,NPR
2026-01-16,ACC0000000004,244361.43,0.0,151077.93,93283.5,NPR
2026-01-16,ACC0000000005,426633.84,0.0,29237.29,397396.55,NPR
2026-01-16,ACC0000000006,469524.76,796.12,65269.18,405051.7,NPR
2026-01-16,ACC0000000007,411041.54,0.0,100021.49,311020.05,NPR
2026-01-16,ACC0000000008,163446.97,0.0,18853.9,144593.07,NPR
2026-01-16,ACC0000000009,207285.56,0.0,0.0,207285.56,NPR
2026-01-16,ACC0000000010,315478.88,0.0,0.0,315478.88,NPR
2026-01-16,ACC0000000011,343699.32,0.0,0.0,343699.32,NPR
2026-01-16,ACC0000000012,327695.04,17558.11,49568.6,295684.55,NPR
2026-01-16,ACC0000000013,85486.7,46039.24,82071.73,49454.21,NPR
2026-01-16,ACC0000000014,292391.87,37375.35,93670.0,236097.22,NPR
2026-01-16,ACC0000000015,230326.88,0.0,44829.59,185497.29,NPR
2026-01-16,ACC0000000016,488312.68,20216.73,1875.89,506653.52,NPR
2026-01-16,ACC0000000017,133249.04,0.0,0.0,133249.04,NPR
2026-01-16,ACC0000000018,46836.08,0.0,5698.87,41137.21,NPR
2026-01-16,ACC0000000019,415664.79,0.0,27275.14,388389.65,NPR
2026-01-16,ACC0000000020,54630.6,32842.83,0.0,87473.43,NPR
2026-01-16,ACC0000000021,46699.29,0.0,85131.12,-38431.83,NPR
2026-01-16,ACC0000000022,101303.26,0.0,38323.91,62979.35,NPR
2026-01-16,ACC0000000023,35626.2,47544.68,24958.63,58212.25,NPR
2026-01-16,ACC0000000024,48900.61,4783.56,72869.37,-19185.2,NPR
2026-01-16,ACC0000000025,215896.44,0.0,16547.11,199349.33,NPR
2026-01-16,ACC0000000026,181827.62,0.0,48599.89,133227.73,NPR
2026-01-16,ACC0000000027,261990.07,11465.08,61341.36,212113.79,NPR
2026-01-16,ACC0000000028,189067.68,35605.8,54638.49,170034.99,NPR
2026-01-16,ACC0000000029,52736.18,33955.54,42133.96,44557.76,NPR
2026-01-16,ACC0000000030,257257.22,34775.15,33932.64,258099.73,NPR
2026-01-16,ACC0000000031,333068.05,0.0,123314.26,209753.79,NPR
2026-01-16,ACC0000000032,302197.81,15383.14,39494.91,278086.04,NPR
2026-01-16,ACC0000000033,469958.68,29787.25,0.0,499745.93,NPR
2026-01-16,ACC0000000034,402964.14,11505.58,27151.71,387318.01,NPR
2026-01-16,ACC0000000035,11665.1,0.0,112556.5,-100891.4,NPR
2026-01-16,ACC0000000036,16529.56,43638.84,89714.11,-29545.71,NPR
2026-01-16,ACC0000000037,128997.24,0.0,161155.98,-32158.74,NPR
2026-01-16,ACC0000000038,451103.16,0.0,109193.42,341909.74,NPR
