balance_date,account_id,opening_balance,credit_total,debit_total,closing_balance,currency
2026-01-14,ACC0000000001,480275.12,8810.41,15924.89,473160.64,NPR
2026-01-14,ACC0000000002,393952.44,0.0,39322.57,354629.87,NPR
2026-01-14,ACC0000000003,291950.4,27511.97,58772.59,260689.78,NPR
2026-01-14,ACC0000000004,376687.6,11932.53,104120.31,284499.82,NPR
2026-01-14,ACC0000000005,280049.58,0.0,82735.43,197314.15,NPR
2026-01-14,ACC0000000006,464062.43,0.0,81297.64,382764.79,NPR
2026-01-14,ACC0000000007,16600.35,0.0,52072.26,-35471.91,NPR
2026-01-14,ACC0000000008,147479.84,32560.25,23468.42,156571.67,NPR
2026-01-14,ACC0000000009,194441.03,0.0,0.0,194441.03,NPR
2026-01-14,ACC0000000010,256495.79,0.0,0.0,256495.79,NPR
2026-01-14,ACC0000000011,31209.1,0.0,0.0,31209.1,NPR
2026-01-14,ACC0000000012,329504.55,0.0,30392.85,299111.7,NPR
2026-01-14,ACC0000000013,323969.92,1384.49,21222.57,304131.84,NPR
2026-01-14,ACC0000000014,18331.84,22512.14,133822.27,-92978.29,NPR
2026-01-14,ACC0000000015,377408.06,6411.59,0.0,383819.65,NPR
2026-01-14,ACC0000000016,167073.42,0.0,94499.2,72574.22,NPR
2026-01-14,ACC0000000017,151242.72,26100.63,91187.04,86156.31,NPR
2026-01-14,ACC0000000018,141952.56,0.0,98572.3,43380.26,NPR
2026-01-14,ACC0000000019,124601.99,25996.83,149382.13,1216.69,NPR
2026-01-14,ACC0000000020,24809.89,0.0,101095.84,-76285.95,NPR
2026-01-14,ACC0000000021,188398.6,0.0,21365.17,167033.43,NPR
2026-01-14,ACC0000000022,221186.13,24413.27,63379.39,182220.01,NPR
2026-01-14,ACC0000000023,339338.41,34141.89,11111.6,362368.7,NPR
2026-01-14,ACC0000000024,402653.88,44205.84,9523.4,437336.32,NPR
2026-01-14,ACC0000000025,286070.46,17056.69,34099.1,269028.05,NPR
2026-01-14,ACC0000000026,88285.99,49519.96,38556.28,99249.67,NPR
2026-01-14,ACC0000000027,141359.34,0.0,74699.05,66660.29,NPR
