balance_date,account_id,opening_balance,credit_total,debit_total,closing_balance,currency
2026-01-22,ACC0000000001,92880.5,14993.03,135011.76,-27138.23,NPR
2026-01-22,ACC0000000002,313515.53,0.0,52793.04,260722.49,NPR
2026-01-22,ACC0000000003,106965.54,0.0,46562.8,60402.74,NPR
2026-01-22,ACC0000000004,408143.97,14575.58,40297.07,382422.48,NPR
2026-01-22,ACC0000000005,230161.38,50680.16,47985.72,232855.82,NPR
2026-01-22,ACC0000000006,177804.48,0.0,48925.63,128878.85,NPR
2026-01-22,ACC0000000007,181858.37,0.0,79425.42,102432.95,NPR
2026-01-22,ACC0000000008,348160.71,0.0,4143.7,344017.01,NPR
2026-01-22,ACC0000000009,15532.11,0.0,0.0,15532.11,NPR
2026-01-22,ACC0000000010,453635.13,0.0,0.0,453635.13,NPR
2026-01-22,ACC0000000011,3435.85,0.0,0.0,3435.85,NPR
2026-01-22,ACC0000000012,98753.9,21034.5,0.0,119788.4,NPR
2026-01-22,ACC0000000013,34444.96,110487.68,2823.49,142109.15,NPR
2026-01-22,ACC0000000014,194649.13,0.0,17419.94,177229.19,NPR
2026-01-22,ACC0000000015,236792.61,25936.27,2071.25,260657.63,NPR
2026-01-22,ACC0000000016,298863.92,0.0,110453.95,188409.97,NPR
2026-01-22,ACC0000000017,164433.02,0.0,18478.87,145954.15,NPR
2026-01-22,ACC0000000018,400670.85,29434.42,0.0,430105.27,NPR
2026-01-22,ACC0000000019,286792.45,8097.83,19204.68,275685.6,NPR
2026-01-22,ACC0000000020,210590.01,16702.26,47375.6,179916.67,NPR
2026-01-22,ACC0000000021,420715.78,42872.59,60830.74,402757.63,NPR
2026-01-22,ACC0000000022,159136.57,0.0,24647.39,134489.18,NPR
2026-01-22,ACC0000000023,278828.0,0.0,8949.89,269878.11,NPR
2026-01-22,ACC0000000024,420095.86,78443.41,5823.15,492716.12,NPR
2026-01-22,ACC0000000025,133659.38,0.0,78032.77,55626.61,NPR
2026-01-22,ACC0000000026,309326.18,32483.41,38390.99,303418.6,NPR
2026-01-22,ACC0000000027,403966.96,47980.2,129780.56,322166.6,NPR
2026-01-22,ACC0000000028,10210.92,29109.94,21121.56,18199.3,NPR
2026-01-22,ACC0000000029,141019.95,0.0,41043.79,99976.16,NPR
2026-01-22,ACC0000000030,199319.19,0.0,47722.91,151596.28,NPR
2026-01-22,ACC0000000031,371769.18,43455.57,23233.22,391991.53,NPR
2026-01-22,ACC0000000032,127275.06,0.0,29974.62,97300.44,NPR
2026-01-22,ACC0000000033,292314.49,0.0,40336.48,251978.01,NPR
2026-01-22,ACC0000000034,27562.42,3922.25,78591.24,-47106.57,NPR
2026-01-22,ACC0000000035,221679.03,20153.42,13963.49,227868.96,NPR
2026-01-22,ACC0000000036,318345.63,0.0,165545.93,152799.7,NPR
2026-01-22,ACC0000000037,470065.94,0.0,79950.89,390115.05,NPR
2026-01-22,ACC0000000038,196009.64,0.0,64205.22,131804.42,NPR
2026-01-22,ACC0000000039,174642.01,0.0,87480.47,87161.54,NPR
2026-01-22,ACC0000000040,294059.68,73805.43,20159.58,347705.53,NPR
2026-01-22,ACC0000000041,157612.09,0.0,67455.69,90156.4,NPR
2026-01-22,ACC0000000042,146750.13,0.0,67605.7,79144.43,NPR
2026-01-22,ACC0000000043,93320.47,0.0,48347.86,44972.61,NPR
2026-01-22,ACC0000000044,235340.26,0.0,67476.58,167863.68,NPR
2026-01-22,ACC0000000045,393900.09,32437.08,36367.15,389970.02,NPR
2026-01-22,ACC0000000046,136820.37,0.0,0.0,136820.37,NPR
2026-01-22,ACC0000000047,62236.41,0.0,0.0,62236.41,NPR
2026-01-22,ACC0000000048,300171.68,0.0,63982.4,236189.28,NPR
2026-01-22,ACC0000000049,14764.58,0.0,0.0,14764.58,NPR
2026-01-22,ACC0000000050,353379.94,0.0,80516.68,272863.26,NPR
2026-01-22,ACC0000000051,176407.84,0.0,102799.3,73608.54,NPR
2026-01-22,ACC0000000052,212932.73,0.0,100398.54,112534.19,NPR
2026-01-22,ACC0000000053,242993.56,24799.68,30763.62,237029.62,NPR
2026-01-22,ACC0000000054,390327.13,0.0,0.0,390327.13,NPR
2026-01-22,ACC0000000055,424556.24,7658.23,0.0,432214.47,NPR
2026-01-22,ACC0000000056,299711.52,0.0,0.0,299711.52,NPR
