balance_date,account_id,opening_balance,credit_total,debit_total,closing_balance,currency
2026-01-27,ACC0000000001,416388.09,0.0,65866.47,350521.62,NPR
2026-01-27,ACC0000000002,322496.69,0.0,52954.42,269542.27,NPR
2026-01-27,ACC0000000003,380431.63,0.0,99660.59,280771.04,NPR
2026-01-27,ACC0000000004,266686.97,0.0,103176.73,163510.24,NPR
2026-01-27,ACC0000000005,239250.23,0.0,108707.76,130542.47,NPR
2026-01-27,ACC0000000006,193169.84,0.0,95720.29,97449.55,NPR
2026-01-27,ACC0000000007,226438.55,0.0,716.54,225722.01,NPR
2026-01-27,ACC0000000008,338400.24,17305.74,7740.95,347965.03,NPR
2026-01-27,ACC0000000009,184466.24,0.0,0.0,184466.24,NPR
2026-01-27,ACC0000000010,74654.08,0.0,0.0,74654.08,NPR
2026-01-27,ACC0000000011,153163.03,0.0,0.0,153163.03,NPR
2026-01-27,ACC0000000012,121561.59,0.0,6001.4,115560.19,NPR
2026-01-27,ACC0000000013,98982.24,9249.47,48641.72,59589.99,NPR
2026-01-27,ACC0000000014,240269.54,0.0,38014.79,202254.75,NPR
2026-01-27,ACC0000000015,198810.54,0.0,31596.25,167214.29,NPR
2026-01-27,ACC0000000016,167833.16,40939.83,40081.88,168691.11,NPR
2026-01-27,ACC0000000017,353234.36,0.0,22398.27,330836.09,NPR
2026-01-27,ACC0000000018,332157.04,0.0,61748.1,270408.94,NPR
2026-01-27,ACC0000000019,491591.69,0.0,38859.28,452732.41,NPR
2026-01-27,ACC0000000020,347803.8,12497.83,0.0,360301.63,NPR
2026-01-27,ACC0000000021,42163.95,17154.63,65895.49,-6576.91,NPR
2026-01-27,ACC0000000022,474944.47,0.0,32408.88,442535.59,NPR
2026-01-27,ACC0000000023,493989.78,0.0,27531.52,466458.26,NPR
2026-01-27,ACC0000000024,95371.43,0.0,33540.09,61831.34,NPR
2026-01-27,ACC0000000025,263690.01,25636.06,80455.59,208870.48,NPR
2026-01-27,ACC0000000026,58083.65,0.0,37979.15,20104.5,NPR
2026-01-27,ACC0000000027,373857.69,0.0,7936.23,365921.46,NPR
2026-01-27,ACC0000000028,6346.47,0.0,38430.55,-32084.08,NPR
2026-01-27,ACC0000000029,113214.14,32973.45,41573.98,104613.61,NPR
2026-01-27,ACC0000000030,368521.62,33412.57,30382.15,371552.04,NPR
2026-01-27,ACC0000000031,450443.49,15308.27,36206.08,429545.68,NPR
2026-01-27,ACC0000000032,370332.01,36491.7,55031.69,351792.02,NPR
2026-01-27,ACC0000000033,11902.41,0.0,87477.55,-75575.14,NPR
2026-01-27,ACC0000000034,23584.18,0.0,61990.21,-38406.03,NPR
2026-01-27,ACC0000000035,175798.95,25573.9,117939.42,83433.43,NPR
2026-01-27,ACC0000000036,114017.21,19074.95,17323.27,115768.89,NPR
2026-01-27,ACC0000000037,152962.42,0.0,47601.7,105360.72,NPR
2026-01-27,ACC0000000038,36303.5,0.0,44255.53,-7952.03,NPR
2026-01-27,ACC0000000039,17293.59,0.0,71718.25,-54424.66,NPR
2026-01-27,ACC0000000040,332267.69,0.0,21217.25,311050.44,NPR
2026-01-27,ACC0000000041,86793.2,24454.54,2815.59,108432.15,NPR
2026-01-27,ACC0000000042,235992.57,0.0,36174.51,199818.06,NPR
2026-01-27,ACC0000000043,256694.22,49740.78,97421.14,209013.86,NPR
2026-01-27,ACC0000000044,205855.4,0.0,32331.55,173523.85,NPR
2026-01-27,ACC0000000045,321408.65,0.0,60383.61,261025.04,NPR
2026-01-27,ACC0000000046,279670.75,0.0,0.0,279670.75,NPR
2026-01-27,ACC0000000047,411562.68,32813.93,30292.31,414084.3,NPR
2026-01-27,ACC0000000048,162833.46,0.0,61459.57,101373.89,NPR
2026-01-27,ACC0000000049,201547.43,0.0,0.0,201547.43,NPR
2026-01-27,ACC0000000050,486318.81,3399.22,0.0,489718.03,NPR
2026-01-27,ACC0000000051,180892.56,0.0,114075.86,66816.7,NPR
2026-01-27,ACC0000000052,302482.71,45035.08,68892.24,278625.55,NPR
2026-01-27,ACC0000000053,379023.8,33889.78,21861.84,391051.74,NPR
2026-01-27,ACC0000000054,356148.1,0.0,0.0,356148.1,NPR
2026-01-27,ACC0000000055,375250.06,11753.25,46683.33,340319.98,NPR
2026-01-27,ACC0000000056,204708.31,0.0,0.0,204708.31,NPR
2026-01-27,ACC0000000057,123843.38,12435.04,0.0,136278.42,NPR
2026-01-27,ACC0000000058,324121.27,0.0,158535.21,165586.06,NPR
2026-01-27,ACC0000000059,145621.2,0.0,34183.27,111437.93,NPR
2026-01-27,ACC0000000060,153230.54,37523.51,89807.64,100946.41,NPR
2026-01-27,ACC0000000061,448688.26,2699.7,38609.04,412778.92,NPR
2026-01-27,ACC0000000062,206839.03,0.0,0.0,206839.03,NPR
2026-01-27,ACC0000000063,407851.96,28964.78,20037.24,416779.5,NPR
2026-01-27,ACC0000000064,284573.11,0.0,56345.24,228227.87,NPR
2026-01-27,ACC0000000065,336508.16,0.0,27620.67,308887.49,NPR
2026-01-27,ACC0000000066,487184.72,0.0,27418.78,459765.94,NPR
2026-01-27,ACC0000000067,432454.42,0.0,207862.93,224591.49,NPR
2026-01-27,ACC0000000068,440989.42,0.0,26170.96,414818.46,NPR
2026-01-27,ACC0000000069,458897.96,0.0,11645.51,447252.45,NPR
2026-01-27,ACC0000000070,341342.05,0.0,7301.09,334040.96,NPR
2026-01-27,ACC0000000071,99455.17,0.0,0.0,99455.17,NPR
2026-01-27,ACC0000000072,193274.78,37420.96,26483.24,204212.5,NPR
2026-01-27,ACC0000000073,309150.16,0.0,111388.51,197761.65,NPR
2026-01-27,ACC0000000074,479002.85,12832.15,28009.29,463825.71,NPR
2026-01-27,ACC0000000075,410683.61,0.0,21791.83,388891.78,NPR
2026-01-27,ACC0000000076,439628.02,56632.78,71122.44,425138.36,NPR
2026-01-27,ACC0000000077,482547.46,0.0,107605.02,374942.44,NPR
2026-01-27,ACC0000000078,199040.68,0.0,18476.38,180564.3,NPR
2026-01-27,ACC0000000079,55500.6,0.0,41341.51,14159.09,NPR
2026-01-27,ACC0000000080,465428.43,0.0,51077.11,414351.32,NPR
2026-01-27,ACC0000000081,495259.53,0.0,126158.24,369101.29,NPR
2026-01-27,ACC0000000082,214837.28,21998.17,35428.03,201407.42,NPR
2026-01-27,ACC0000000083,223664.7,0.0,47680.64,175984.06,NPR
2026-01-27,ACC0000000084,13729.19,0.0,12669.2,1059.99,NPR
2026-01-27,ACC0000000085,489470.07,29848.28,98937.85,420380.5,NPR
2026-01-27,ACC0000000086,42262.29,0.0,0.0,42262.29,NPR
2026-01-27,ACC0000000087,227717.12,0.0,204386.01,23331.11,NPR
2026-01-27,ACC0000000088,324166.3,0.0,2346.8,321819.5,NPR
2026-01-27,ACC0000000089,204023.3,0.0,0.0,204023.3,NPR
2026-01-27,ACC0000000090,271551.3,0.0,39151.07,232400.23,NPR
2026-01-27,ACC0000000091,318843.67,5544.69,11585.9,312802.46,NPR
2026-01-27,ACC0000000092,22630.82,0.0,31080.09,-8449.27,NPR
2026-01-27,ACC0000000093,492446.05,0.0,49514.82,442931.23,NPR
2026-01-27,ACC0000000094,288553.29,41036.41,33464.22,296125.48,NPR
2026-01-27,ACC0000000095,294182.35,35049.43,102162.67,227069.11,NPR
2026-01-27,ACC0000000096,476987.46,0.0,80516.29,396471.17,NPR
2026-01-27,ACC0000000097,232842.42,0.0,56137.08,176705.34,NPR
2026-01-27,ACC0000000098,421492.28,0.0,17750.16,403742.12,NPR
2026-01-27,ACC0000000099,76999.98,18033.73,138964.44,-43930.73,NPR
2026-01-27,ACC0000000100,475208.64,0.0,118154.57,357054.07,NPR
2026-01-27,ACC0000000101,73515.41,11934.24,11656.16,73793.49,NPR
2026-01-27,ACC0000000102,313823.93,0.0,55163.75,258660.18,NPR
2026-01-27,ACC0000000103,306971.39,52449.25,11223.44,348197.2,NPR
2026-01-27,ACC0000000104,170660.66,0.0,131723.65,38937.01,NPR
2026-01-27,ACC0000000105,100513.27,0.0,92019.15,8494.12,NPR
2026-01-27,ACC0000000106,458710.62,0.0,22703.42,436007.2,NPR
2026-01-27,ACC0000000107,406400.34,0.0,0.0,406400.34,NPR
2026-01-27,ACC0000000108,490207.95,0.0,29518.26,460689.69,NPR
2026-01-27,ACC0000000109,498782.49,0.0,0.0,498782.49,NPR
2026-01-27,ACC0000000110,399067.08,0.0,130772.81,268294.27,NPR
2026-01-27,ACC0000000111,94898.56,36259.77,65623.71,65534.62,NPR
2026-01-27,ACC0000000112,368530.04,0.0,49120.85,319409.19,NPR
2026-01-27,ACC0000000113,121821.93,0.0,49271.57,72550.36,NPR
2026-01-27,ACC0000000114,461688.22,0.0,50366.67,411321.55,NPR
2026-01-27,ACC0000000115,122209.56,15289.89,25990.77,111508.68,NPR
2026-01-27,ACC0000000116,127717.38,0.0,44531.0,83186.38,NPR
2026-01-27,ACC0000000117,341475.38,54.33,0.0,341529.71,NPR
2026-01-27,ACC0000000118,275155.04,0.0,58026.99,217128.05,NPR
2026-01-27,ACC0000000119,206623.82,1042.94,42251.86,165414.9,NPR
2026-01-27,ACC0000000120,276541.07,0.0,96952.26,179588.81,NPR
2026-01-27,ACC0000000121,164877.21,0.0,28691.67,136185.54,NPR
2026-01-27,ACC0000000122,245799.54,0.0,78060.29,167739.25,NPR
2026-01-27,ACC0000000123,467198.89,23842.4,41976.03,449065.26,NPR
2026-01-27,ACC0000000124,204462.81,56702.75,82445.74,178719.82,NPR
2026-01-27,ACC0000000125,452955.37,0.0,16387.78,436567.59,NPR
2026-01-27,ACC0000000126,205938.43,53966.77,9752.29,250152.91,NPR
2026-01-27,ACC0000000127,478466.69,0.0,0.0,478466.69,NPR
2026-01-27,ACC0000000128,79442.0,36945.65,41864.1,74523.55,NPR
2026-01-27,ACC0000000129,322987.67,0.0,19389.32,303598.35,NPR
2026-01-27,ACC0000000130,90151.27,44654.66,99644.68,35161.25,NPR
2026-01-27,ACC0000000131,408538.57,86700.66,22229.89,473009.34,NPR
2026-01-27,ACC0000000132,287260.54,44420.35,28291.72,303389.17,NPR
