balance_date,account_id,opening_balance,credit_total,debit_total,closing_balance,currency
2026-01-04,ACC0000000001,483903.04,1416.26,0.0,485319.3,NPR
2026-01-04,ACC0000000002,471424.79,0.0,101653.5,369771.29,NPR
2026-01-04,ACC0000000003,81183.7,9177.82,18103.99,72257.53,NPR
2026-01-04,ACC0000000004,157111.08,0.0,2831.27,154279.81,NPR
2026-01-04,ACC0000000005,49633.75,19357.2,67675.49,1315.46,NPR
2026-01-04,ACC0000000006,130519.21,36419.67,37522.98,129415.9,NPR
2026-01-04,ACC0000000007,401662.42,87085.4,76581.79,412166.03,NPR
2026-01-04,ACC0000000008,77765.21,0.0,135499.49,-57734.28,NPR
2026-01-04,ACC0000000009,269344.33,0.0,0.0,269344.33,NPR
2026-01-04,ACC0000000010,412642.65,0.0,0.0,412642.65,NPR
2026-01-04,ACC0000000011,170893.09,0.0,0.0,170893.09,NPR
2026-01-04,ACC0000000012,291869.67,14913.31,5543.55,301239.43,NPR
2026-01-04,ACC0000000013,94934.58,71317.12,101874.76,64376.94,NPR
2026-01-04,ACC0000000014,293514.59,0.0,62397.35,231117.24,NPR
2026-01-04,ACC0000000015,61239.97,0.0,37042.89,24197.08,NPR
2026-01-04,ACC0000000016,393338.68,58137.22,28881.24,422594.66,NPR
2026-01-04,ACC0000000017,93028.73,132.25,71198.87,21962.11,NPR
2026-01-04,ACC0000000018,20906.42,0.0,81830.74,-60924.32,NPR
2026-01-04,ACC0000000019,284187.27,0.0,43122.91,241064.36,NPR
2026-01-04,ACC0000000020,489465.93,0.0,46568.55,442897.38,NPR
2026-01-04,ACC0000000021,215641.13,960.08,41210.07,175391.14,NPR
2026-01-04,ACC0000000022,193998.6,0.0,4717.23,189281.37,NPR
2026-01-04,ACC0000000023,406229.6,0.0,17515.9,388713.7,NPR
2026-01-04,ACC0000000024,351713.04,17793.13,154956.68,214549.49,NPR
2026-01-04,ACC0000000025,313892.52,41443.68,97477.87,257858.33,NPR
2026-01-04,ACC0000000026,209186.78,0.0,32920.7,176266.08,NPR
2026-01-04,ACC0000000027,82188.3,0.0,48423.33,33764.97,NPR
2026-01-04,ACC0000000028,432962.01,17576.44,9551.82,440986.63,NPR
2026-01-04,ACC0000000029,224590.88,0.0,42158.42,182432.46,NPR
2026-01-04,ACC0000000030,217511.65,0.0,18275.63,199236.02,NPR
2026-01-04,ACC0000000031,476209.28,0.0,57621.61,418587.67,NPR
2026-01-04,ACC0000000032,301496.82,0.0,22286.78,279210.04,NPR
2026-01-04,ACC0000000033,497872.5,0.0,17890.79,479981.71,NPR
2026-01-04,ACC0000000034,167377.13,0.0,48242.18,119134.95,NPR
2026-01-04,ACC0000000035,185151.21,0.0,39798.35,145352.86,NPR
2026-01-04,ACC0000000036,464704.82,0.0,24135.4,440569.42,NPR
2026-01-04,ACC0000000037,126860.24,29071.68,0.0,155931.92,NPR
2026-01-04,ACC0000000038,317362.46,0.0,0.0,317362.46,NPR
2026-01-04,ACC0000000039,79856.07,0.0,10094.09,69761.98,NPR
2026-01-04,ACC0000000040,173422.27,44288.47,49714.3,167996.44,NPR
2026-01-04,ACC0000000041,280944.26,0.0,101983.54,178960.72,NPR
2026-01-04,ACC0000000042,388260.86,0.0,0.0,388260.86,NPR
2026-01-04,ACC0000000043,33490.07,35427.74,47344.35,21573.46,NPR
2026-01-04,ACC0000000044,5741.6,29528.46,89376.45,-54106.39,NPR
2026-01-04,ACC0000000045,271477.71,20995.18,73216.25,219256.64,NPR
2026-01-04,ACC0000000046,282400.84,0.0,0.0,282400.84,NPR
2026-01-04,ACC0000000047,314714.87,0.0,17549.67,297165.2,NPR
2026-01-04,ACC0000000048,318251.86,4206.51,0.0,322458.37,NPR
2026-01-04,ACC0000000049,343390.91,0.0,0.0,343390.91,NPR
2026-01-04,ACC0000000050,139649.98,0.0,65288.9,74361.08,NPR
2026-01-04,ACC0000000051,87377.12,0.0,92658.63,-5281.51,NPR
2026-01-04,ACC0000000052,362595.33,0.0,39240.28,323355.05,NPR
2026-01-04,ACC0000000053,185058.39,0.0,111370.5,73687.89,NPR
2026-01-04,ACC0000000054,276008.6,0.0,0.0,276008.6,NPR
2026-01-04,ACC0000000055,421290.41,33290.33,0.0,454580.74,NPR
2026-01-04,ACC0000000056,298802.7,0.0,0.0,298802.7,NPR
2026-01-04,ACC0000000057,43411.12,49293.18,0.0,92704.3,NPR
2026-01-04,ACC0000000058,323844.93,18834.22,74457.99,268221.16,NPR
2026-01-04,ACC0000000059,28008.36,0.0,53098.47,-25090.11,NPR
2026-01-04,ACC0000000060,398136.47,0.0,37843.61,360292.86,NPR
2026-01-04,ACC0000000061,374626.7,0.0,42626.05,332000.65,NPR
2026-01-04,ACC0000000062,9909.52,0.0,91663.55,-81754.03,NPR
2026-01-04,ACC0000000063,406951.16,0.0,130793.37,276157.79,NPR
2026-01-04,ACC0000000064,308359.73,0.0,117263.98,191095.75,NPR
2026-01-04,ACC0000000065,217049.96,0.0,43319.76,173730.2,NPR
2026-01-04,ACC0000000066,266132.42,21701.99,44076.16,243758.25,NPR
2026-01-04,ACC0000000067,278796.21,13176.05,61255.97,230716.29,NPR
2026-01-04,ACC0000000068,14282.32,0.0,52695.87,-38413.55,NPR
2026-01-04,ACC0000000069,270301.84,27988.38,0.0,298290.22,NPR
2026-01-04,ACC0000000070,89580.59,0.0,83360.81,6219.78,NPR
2026-01-04,ACC0000000071,416240.92,0.0,0.0,416240.92,NPR
2026-01-04,ACC0000000072,437446.64,0.0,37300.4,400146.24,NPR
2026-01-04,ACC0000000073,472186.67,0.0,37190.53,434996.14,NPR
2026-01-04,ACC0000000074,191298.34,48916.5,65513.81,174701.03,NPR
2026-01-04,ACC0000000075,311513.32,64037.69,108627.33,266923.68,NPR
2026-01-04,ACC0000000076,239305.53,31542.1,150614.04,120233.59,NPR
