balance_date,account_id,opening_balance,credit_total,debit_total,closing_balance,currency
2026-01-26,ACC0000000001,331047.87,0.0,35150.43,295897.44,NPR
2026-01-26,ACC0000000002,410178.72,12503.2,12975.14,409706.78,NPR
2026-01-26,ACC0000000003,185996.24,0.0,85936.44,100059.8,NPR
2026-01-26,ACC0000000004,474818.83,29496.78,120086.93,384228.68,NPR
2026-01-26,ACC0000000005,231745.11,6357.92,0.0,238103.03,NPR
2026-01-26,ACC0000000006,27599.68,0.0,24651.8,2947.88,NPR
2026-01-26,ACC0000000007,494070.95,65378.48,63112.76,496336.67,NPR
2026-01-26,ACC0000000008,83145.01,0.0,166190.9,-83045.89,NPR
2026-01-26,ACC0000000009,111237.88,0.0,0.0,111237.88,NPR
2026-01-26,ACC0000000010,194347.42,0.0,0.0,194347.42,NPR
2026-01-26,ACC0000000011,432608.27,0.0,0.0,432608.27,NPR
2026-01-26,ACC0000000012,94449.45,0.0,0.0,94449.45,NPR
2026-01-26,ACC0000000013,398630.96,0.0,104421.01,294209.95,NPR
2026-01-26,ACC0000000014,198388.05,57106.83,95671.48,159823.4,NPR
2026-01-26,ACC0000000015,491386.6,0.0,16409.75,474976.85,NPR
2026-01-26,ACC0000000016,283285.26,83010.61,34.09,366261.78,NPR
2026-01-26,ACC0000000017,323272.16,0.0,0.0,323272.16,NPR
2026-01-26,ACC0000000018,123799.68,0.0,17857.52,105942.16,NPR
2026-01-26,ACC0000000019,137796.92,0.0,0.0,137796.92,NPR
2026-01-26,ACC0000000020,171662.57,48713.97,51367.02,169009.52,NPR
2026-01-26,ACC0000000021,382751.9,0.0,56199.64,326552.26,NPR
2026-01-26,ACC0000000022,186975.4,41345.71,0.0,228321.11,NPR
2026-01-26,ACC0000000023,376722.34,0.0,78537.25,298185.09,NPR
2026-01-26,ACC0000000024,265704.68,0.0,0.0,265704.68,NPR
2026-01-26,ACC0000000025,397119.13,32707.3,8027.31,421799.12,NPR
2026-01-26,ACC0000000026,217859.3,85284.95,0.0,303144.25,NPR
2026-01-26,ACC0000000027,6937.44,0.0,68423.69,-61486.25,NPR
2026-01-26,ACC0000000028,90728.9,29304.18,0.0,120033.08,NPR
2026-01-26,ACC0000000029,293066.64,0.0,42909.16,250157.48,NPR
2026-01-26,ACC0000000030,115968.73,0.0,97318.19,18650.54,NPR
2026-01-26,ACC0000000031,42271.76,68013.77,31084.95,79200.58,NPR
2026-01-26,ACC0000000032,273229.34,39785.39,75198.19,237816.54,NPR
2026-01-26,ACC0000000033,343944.04,0.0,164889.75,179054.29,NPR
2026-01-26,ACC0000000034,136093.81,0.0,66284.37,69809.44,NPR
2026-01-26,ACC0000000035,313662.13,0.0,0.0,313662.13,NPR
2026-01-26,ACC0000000036,490341.24,0.0,0.0,490341.24,NPR
2026-01-26,ACC0000000037,153354.53,20826.57,27968.52,146212.58,NPR
2026-01-26,ACC0000000038,281054.87,0.0,557.55,280497.32,NPR
2026-01-26,ACC0000000039,318370.43,0.0,88484.83,229885.6,NPR
2026-01-26,ACC0000000040,313320.43,0.0,81721.78,231598.65,NPR
2026-01-26,ACC0000000041,374093.73,0.0,65775.27,308318.46,NPR
2026-01-26,ACC0000000042,336309.62,66394.27,20837.0,381866.89,NPR
2026-01-26,ACC0000000043,474765.65,0.0,53736.36,421029.29,NPR
2026-01-26,ACC0000000044,211268.52,22549.01,47152.35,186665.18,NPR
2026-01-26,ACC0000000045,213999.64,33987.91,47259.01,200728.54,NPR
2026-01-26,ACC0000000046,24043.37,0.0,0.0,24043.37,NPR
2026-01-26,ACC0000000047,396411.92,0.0,19409.97,377001.95,NPR
2026-01-26,ACC0000000048,187766.99,61491.34,45393.65,203864.68,NPR
2026-01-26,ACC0000000049,118019.04,0.0,0.0,118019.04,NPR
2026-01-26,ACC0000000050,162654.8,0.0,85383.27,77271.53,NPR
2026-01-26,ACC0000000051,359751.16,0.0,78546.98,281204.18,NPR
2026-01-26,ACC0000000052,347078.01,16959.16,40349.68,323687.49,NPR
2026-01-26,ACC0000000053,40540.89,23446.06,34477.42,29509.53,NPR
2026-01-26,ACC0000000054,51598.27,0.0,0.0,51598.27,NPR
2026-01-26,ACC0000000055,126111.16,0.0,30020.88,96090.28,NPR
2026-01-26,ACC0000000056,460769.91,0.0,0.0,460769.91,NPR
2026-01-26,ACC0000000057,304287.54,14847.92,88349.63,230785.83,NPR
2026-01-26,ACC0000000058,436815.88,8076.94,22183.92,422708.9,NPR
2026-01-26,ACC0000000059,230331.77,7194.99,2441.54,235085.22,NPR
2026-01-26,ACC0000000060,237284.13,61755.84,0.0,299039.97,NPR
2026-01-26,ACC0000000061,176243.2,0.0,79873.84,96369.36,NPR
2026-01-26,ACC0000000062,46301.48,0.0,24093.15,22208.33,NPR
2026-01-26,ACC0000000063,68413.77,13860.84,49134.05,33140.56,NPR
2026-01-26,ACC0000000064,248764.87,0.0,40609.24,208155.63,NPR
2026-01-26,ACC0000000065,339476.79,0.0,138657.02,200819.77,NPR
2026-01-26,ACC0000000066,103361.69,0.0,0.0,103361.69,NPR
2026-01-26,ACC0000000067,83814.26,0.0,74891.96,8922.3,NPR
2026-01-26,ACC0000000068,377484.57,0.0,48742.23,328742.34,NPR
2026-01-26,ACC0000000069,266260.77,26010.43,84075.19,208196.01,NPR
2026-01-26,ACC0000000070,240349.23,0.0,149090.78,91258.45,NPR
2026-01-26,ACC0000000071,166421.98,0.0,0.0,166421.98,NPR
2026-01-26,ACC0000000072,144754.17,0.0,77661.86,67092.31,NPR
2026-01-26,ACC0000000073,353577.4,0.0,114781.76,238795.64,NPR
2026-01-26,ACC0000000074,117989.85,0.0,961.41,117028.44,NPR
2026-01-26,ACC0000000075,11343.91,10227.03,48326.71,-26755.77,NPR
2026-01-26,ACC0000000076,192051.29,34240.69,115428.26,110863.72,NPR
2026-01-26,ACC0000000077,178844.37,15318.49,99054.56,95108.3,NPR
2026-01-26,ACC0000000078,251263.72,34857.29,47780.88,238340.13,NPR
2026-01-26,ACC0000000079,146180.31,0.0,3107.13,143073.18,NPR
2026-01-26,ACC0000000080,17309.76,0.0,45944.52,-28634.76,NPR
2026-01-26,ACC0000000081,432931.32,0.0,27294.94,405636.38,NPR
2026-01-26,ACC0000000082,170841.12,43692.02,73295.0,141238.14,NPR
2026-01-26,ACC0000000083,298964.29,1286.87,17082.31,283168.85,NPR
2026-01-26,ACC0000000084,51926.93,23420.64,0.0,75347.57,NPR
2026-01-26,ACC0000000085,160922.88,43898.38,0.0,204821.26,NPR
2026-01-26,ACC0000000086,90506.4,0.0,0.0,90506.4,NPR
2026-01-26,ACC0000000087,156276.33,50751.22,90526.18,116501.37,NPR
2026-01-26,ACC0000000088,70334.92,0.0,81731.66,-11396.74,NPR
2026-01-26,ACC0000000089,291672.47,0.0,0.0,291672.47,NPR
2026-01-26,ACC0000000090,24520.65,0.0,71473.26,-46952.61,NPR
2026-01-26,ACC0000000091,383930.42,3886.5,36717.78,351099.14,NPR
2026-01-26,ACC0000000092,276947.03,0.0,45405.75,231541.28,NPR
2026-01-26,ACC0000000093,145986.8,0.0,122873.06,23113.74,NPR
2026-01-26,ACC0000000094,391340.39,3895.21,55177.17,340058.43,NPR
2026-01-26,ACC0000000095,487175.3,16531.09,51219.79,452486.6,NPR
2026-01-26,ACC0000000096,83779.13,13635.21,197034.98,-99620.64,NPR
2026-01-26,ACC0000000097,412701.24,0.0,0.0,412701.24,NPR
2026-01-26,ACC0000000098,60575.99,41127.26,6543.92,95159.33,NPR
2026-01-26,ACC0000000099,257047.36,34723.31,33824.38,257946.29,NPR
2026-01-26,ACC0000000100,126154.23,0.0,71984.3,54169.93,NPR
2026-01-26,ACC0000000101,253248.89,0.0,62049.14,191199.75,NPR
2026-01-26,ACC0000000102,327019.31,0.0,0.0,327019.31,NPR
2026-01-26,ACC0000000103,313821.13,72703.36,37191.25,349333.24,NPR
2026-01-26,ACC0000000104,158666.98,0.0,126831.7,31835.28,NPR
2026-01-26,ACC0000000105,342072.79,22924.21,28106.73,336890.27,NPR
2026-01-26,ACC0000000106,220192.86,0.0,48053.55,172139.31,NPR
2026-01-26,ACC0000000107,39620.95,0.0,0.0,39620.95,NPR
2026-01-26,ACC0000000108,474264.54,0.0,73523.56,400740.98,NPR
2026-01-26,ACC0000000109,190339.74,0.0,0.0,190339.74,NPR
2026-01-26,ACC0000000110,72524.85,0.0,78418.41,-5893.56,NPR
2026-01-26,ACC0000000111,53193.81,32468.72,32419.89,53242.64,NPR
2026-01-26,ACC0000000112,248827.17,13805.3,55012.06,207620.41,NPR
2026-01-26,ACC0000000113,369786.9,0.0,34864.66,334922.24,NPR
2026-01-26,ACC0000000114,169621.66,0.0,38953.0,130668.66,NPR
2026-01-26,ACC0000000115,176544.09,0.0,67638.41,108905.68,NPR
2026-01-26,ACC0000000116,319198.72,44674.72,12941.55,350931.89,NPR
2026-01-26,ACC0000000117,267019.51,43386.42,65077.24,245328.69,NPR
2026-01-26,ACC0000000118,337801.46,8706.52,164801.43,181706.55,NPR
2026-01-26,ACC0000000119,157350.41,23914.06,75707.96,105556.51,NPR
2026-01-26,ACC0000000120,113783.54,0.0,72508.44,41275.1,NPR
2026-01-26,ACC0000000121,486941.53,1496.54,134228.43,354209.64,NPR
2026-01-26,ACC0000000122,77540.92,38669.86,30189.8,86020.98,NPR
2026-01-26,ACC0000000123,383907.13,0.0,82400.58,301506.55,NPR
2026-01-26,ACC0000000124,195983.54,0.0,44776.8,151206.74,NPR
2026-01-26,ACC0000000125,35599.69,0.0,16951.77,18647.92,NPR
2026-01-26,ACC0000000126,71917.5,31223.73,0.0,103141.23,NPR
2026-01-26,ACC0000000127,248738.77,0.0,0.0,248738.77,NPR
2026-01-26,ACC0000000128,221036.99,0.0,85808.87,135228.12,NPR
2026-01-26,ACC0000000129,326879.55,10702.23,15695.92,321885.86,NPR
2026-01-26,ACC0000000130,159355.42,0.0,0.0,159355.42,NPR
2026-01-26,ACC0000000131,41168.66,0.0,70786.58,-29617.92,NPR
2026-01-26,ACC0000000132,103147.36,67691.82,167861.44,2977.74,NPR
2026-01-26,ACC0000000133,152904.4,13253.01,22062.7,144094.71,NPR
2026-01-26,ACC0000000134,113803.63,0.0,0.0,113803.63,NPR
2026-01-26,ACC0000000135,488614.54,44876.6,0.0,533491.14,NPR
2026-01-26,ACC0000000136,90235.96,0.0,103660.93,-13424.97,NPR
2026-01-26,ACC0000000137,296198.92,64606.51,11982.14,348823.29,NPR
2026-01-26,ACC0000000138,76085.46,0.0,49704.46,26381.0,NPR
2026-01-26,ACC0000000139,15417.8,0.0,67034.01,-51616.21,NPR
2026-01-26,ACC0000000140,30210.92,61158.57,84032.0,7337.49,NPR
2026-01-26,ACC0000000141,394170.55,995.2,72479.21,322686.54,NPR
2026-01-26,ACC0000000142,311417.57,59143.13,67120.38,303440.32,NPR
2026-01-26,ACC0000000143,136753.97,0.0,69319.88,67434.09,NPR
2026-01-26,ACC0000000144,422461.67,12801.71,35529.23,399734.15,NPR
2026-01-26,ACC0000000145,234454.57,26918.6,3821.03,257552.14,NPR
2026-01-26,ACC0000000146,265808.42,28760.81,10912.73,283656.5,NPR
2026-01-26,ACC0000000147,222387.23,0.0,0.0,222387.23,NPR
2026-01-26,ACC0000000148,357362.09,36759.21,64337.4,329783.9,NPR
2026-01-26,ACC0000000149,385060.28,0.0,98695.81,286364.47,NPR
2026-01-26,ACC0000000150,247837.74,0.0,118331.13,129506.61,NPR
2026-01-26,ACC0000000151,24520.36,0.0,0.0,24520.36,NPR
2026-01-26,ACC0000000152,87595.43,8076.14,40057.25,55614.32,NPR
2026-01-26,ACC0000000153,424154.65,0.0,15379.77,408774.88,NPR
2026-01-26,ACC0000000154,272116.75,38945.86,24633.57,286429.04,NPR
2026-01-26,ACC0000000155,298015.29,0.0,53578.87,244436.42,NPR
2026-01-26,ACC0000000156,422315.1,0.0,0.0,422315.1,NPR
2026-01-26,ACC0000000157,182556.76,0.0,92491.75,90065.01,NPR
