balance_date,account_id,opening_balance,credit_total,debit_total,closing_balance,currency
2026-01-29,ACC0000000001,497510.68,0.0,25743.79,471766.89,NPR
2026-01-29,ACC0000000002,477597.99,38823.15,110194.05,406227.09,NPR
2026-01-29,ACC0000000003,109408.89,0.0,0.0,109408.89,NPR
2026-01-29,ACC0000000004,17253.27,0.0,69685.91,-52432.64,NPR
2026-01-29,ACC0000000005,181886.82,0.0,46067.77,135819.05,NPR
2026-01-29,ACC0000000006,382925.71,0.0,48014.35,334911.36,NPR
2026-01-29,ACC0000000007,260642.7,47815.93,0.0,308458.63,NPR
2026-01-29,ACC0000000008,295043.97,0.0,87800.08,207243.89,NPR
2026-01-29,ACC0000000009,431012.54,0.0,0.0,431012.54,NPR
2026-01-29,ACC0000000010,439942.04,0.0,0.0,439942.04,NPR
2026-01-29,ACC0000000011,308042.12,0.0,0.0,308042.12,NPR
2026-01-29,ACC0000000012,101752.51,0.0,24591.27,77161.24,NPR
2026-01-29,ACC0000000013,15259.76,0.0,181499.84,-166240.08,NPR
2026-01-29,ACC0000000014,446138.7,0.0,0.0,446138.7,NPR
2026-01-29,ACC0000000015,285284.61,0.0,55895.7,229388.91,NPR
2026-01-29,ACC0000000016,482125.71,77366.99,47112.18,512380.52,NPR
2026-01-29,ACC0000000017,396191.83,40740.66,42244.46,394688.03,NPR
2026-01-29,ACC0000000018,94340.91,13262.81,42044.76,65558.96,NPR
2026-01-29,ACC0000000019,322080.51,0.0,26255.75,295824.76,NPR
2026-01-29,ACC0000000020,271079.84,17610.26,90279.85,198410.25,NPR
2026-01-29,ACC0000000021,36470.26,73431.3,41540.13,68361.43,NPR
2026-01-29,ACC0000000022,18145.46,0.0,0.0,18145.46,NPR
2026-01-29,ACC0000000023,21938.21,0.0,12000.67,9937.54,NPR
2026-01-29,ACC0000000024,274955.66,0.0,106154.16,168801.5,NPR
2026-01-29,ACC0000000025,423485.36,3744.0,36304.01,390925.35,NPR
2026-01-29,ACC0000000026,485768.13,0.0,13899.26,471868.87,NPR
2026-01-29,ACC0000000027,390028.55,0.0,132250.65,257777.9,NPR
2026-01-29,ACC0000000028,162804.3,0.0,116977.93,45826.37,NPR
2026-01-29,ACC0000000029,382578.48,45321.35,34151.86,393747.97,NPR
2026-01-29,ACC0000000030,406109.87,67764.32,53155.15,420719.04,NPR
2026-01-29,ACC0000000031,222766.33,0.0,91333.32,131433.01,NPR
2026-01-29,ACC0000000032,190550.29,0.0,125876.93,64673.36,NPR
2026-01-29,ACC0000000033,168562.9,0.0,64322.59,104240.31,NPR
2026-01-29,ACC0000000034,60274.07,43982.8,50168.38,54088.49,NPR
2026-01-29,ACC0000000035,189599.54,0.0,48389.09,141210.45,NPR
2026-01-29,ACC0000000036,219689.18,17621.1,86979.32,150330.96,NPR
2026-01-29,ACC0000000037,75172.26,0.0,21971.08,53201.18,NPR
2026-01-29,ACC0000000038,425195.52,76186.85,1698.09,499684.28,NPR
2026-01-29,ACC0000000039,107852.52,0.0,89419.35,18433.17,NPR
2026-01-29,ACC0000000040,262990.26,0.0,30486.64,232503.62,NPR
2026-01-29,ACC0000000041,116973.42,7869.58,43192.49,81650.51,NPR
2026-01-29,ACC0000000042,236707.22,0.0,86587.47,150119.75,NPR
2026-01-29,ACC0000000043,440796.44,25751.72,25235.6,441312.56,NPR
2026-01-29,ACC0000000044,448743.5,51555.55,55901.96,444397.09,NPR
2026-01-29,ACC0000000045,134233.03,0.0,0.0,134233.03,NPR
2026-01-29,ACC0000000046,160751.49,0.0,0.0,160751.49,NPR
2026-01-29,ACC0000000047,7123.69,0.0,19248.48,-12124.79,NPR
